photo_id,owner_id,album_id,post_id,post_url,image_url,related_photo_urls,hashtags,date_human,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,annotation_text_description,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent,annotation_has_building,annotation_has_synagogue,annotation_has_feor,annotation_has_other_building,annotation_confidence,model_version,model_timestamp
457356009,360619746,-7,,,"https://sun9-24.userapi.com/s/v1/if2/tT-YkO_J1Bxk6K_De1e4AXiZ94sHod-yCKiJSNdeluwkNI3UWEMbWT-wNN9TBuBcW6We0iMpz3CsTOvBx6YWIPBP.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x358,540x403,640x478,720x538,1080x806,1280x956,1440x1075,2052x1532&from=bu&cs=2052x0",,,2021-08-13 20:43:01,58.007644,56.233857,58.00819896273859,56.23476395501453,81.62572778642478,synagogue,360619746,,,,,,,Мужчина в инвалидной коляске сидит в комнате с обоями и мебелью.,indoor,portrait,False,"инвалидная коляска, мебель, дверь, обои, кровать",,портрет человека в помещении,True,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.155346+00:00
457254570,-170690865,-7,,,"https://sun9-87.userapi.com/s/v1/ig2/mIANknbkz3UVea1CAescjitmvctV37reTeTQH4rgXPrSad0B_6-i_qfUQ2qcoCGiVuAWBh-914iJyCecKl2wffNx.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-11-17 12:25:47,58.007694,56.234597,58.00819896273859,56.23476395501453,57.00421853451046,synagogue,-170690865,,,,,,,"Человек в леопардовой рубашке, заправленной в брюки с широким ремнем; кадр сосредоточен на верхней части туловища, нейтральный фон",indoor,portrait,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155363+00:00
457254737,-170690865,-7,,,"https://sun9-65.userapi.com/s/v1/ig2/y-F0n4xueBT2ZtKqmGhRmZCwuEY1wp8bq0Gy1x-K8u6dcDTJJbQqMi08l_EeptLqZ1jPmy_BHoGLPMHRSB3DBX8r.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-11-28 07:52:09,58.007897,56.234398,58.00819896273859,56.23476395501453,39.902113118787824,synagogue,-170690865,,,,,,,"Полноразмерная студийная фотография женщины в черном жакете и белом топе в черной мини-юбке на светлом фоне, позирует с руками на поясе.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.84,gpt-5-nano,2025-11-22T11:05:57.155388+00:00
457254312,-170690865,-7,,,"https://sun9-4.userapi.com/s/v1/ig2/5lTtp446OZvZrzze8RSiLQEnLHkcsVZnle6qQ4piD43lQyU_yhfe5FUr34Wh6Z9qubE5pD1XRmxYRZHa4Q4lulc5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-11-01 13:10:18,58.007813,56.234504,58.00819896273859,56.23476395501453,45.567571879464026,synagogue,-170690865,,,,,,,Человек в голубом пуховике позирует перед светлой стеной,indoor,portrait,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155405+00:00
457239787,-218196818,-7,,,"https://sun9-44.userapi.com/s/v1/ig2/XyagAy_YMeruvV-Bh9n2fVppnFuskwai2c1g7-4c_g1a-K-EXttl15p_XOvI7xbtEbl0G5DjFRmurzQ0YNgJGr1i.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2023-12-20 09:31:44,58.007806,56.234914,58.00819896273859,56.23476395501453,44.580569031556806,synagogue,-218196818,,,,,,,Черный iPhone на белой подставке на витрине; рядом белый круглый предмет (светильник/подставка); на заднем плане видна табличка с текстом на русском,indoor,product,True,"подставка, смартфон, табличка, круглый светильник",,показать товар,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155425+00:00
457240354,-194619161,-7,,,"https://sun9-54.userapi.com/s/v1/ig2/XaVUBp2Uc7nF6zDBAIuFqj7sfmdGtxd1fYmuUROweCyAWhpWZe6TyQorcuucu4SyajXHIvwFaMMdJiu7_DK5IRCT.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,,2022-05-18 08:51:28,58.00775,56.234927,58.00819896273859,56.23476395501453,50.83801069446789,synagogue,-194619161,,,,,,,"Человек в синей полосатой рубашке с двумя нашивками на груди, одна из которых содержит надпись BEST WEAR; белый пояс на талии; снимок сделан в помещении",indoor,portrait,False,,,показать одежду,False,False,False,False,0.65,gpt-5-nano,2025-11-22T11:05:57.155445+00:00
456241361,-224628741,-7,,,"https://sun9-30.userapi.com/s/v1/ig2/t-sb-PyEckLbaqX8ELbqOzszlXpxVrm96PSBySJ9lor5dOEp4wELdtZjqxl3REXYHfSyzl5CKyz_Q0KkuGV4aNxs.jpg?quality=95&as=32x42,48x63,72x95,108x143,160x211,240x317,360x475,480x633,540x713,640x845,720x950,1080x1425,1280x1689,1440x1900,1940x2560&from=bu&cs=1940x0",,,2024-09-28 15:06:14,58.007695,56.2358,58.00819896273859,56.23476395501453,82.8583389920959,synagogue,-224628741,,,,,,,"Женщина делает селфи в зеркало примерочной; вокруг яркие лампочки, на ней клетчатая рубашка.",indoor,selfie,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155463+00:00
457242425,-69074087,-7,,,"https://sun9-37.userapi.com/s/v1/ig2/RQ8zg_zj_cs5LyLPq3CG9jQB_gj7XKJCEw242xSUILDM6PEkz9ldH4xOuhqBFfPMe3G0TEr2eYM0KD7NIjhtH_AC.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1441,1216x1622&from=bu&cs=1216x0",,,2020-01-23 06:21:26,58.007757,56.234518,58.00819896273859,56.23476395501453,51.23553374200081,synagogue,-69074087,,,,,,,"Телефон Redmi Note 8 Pro на деревянном столе в магазине, рядом ценник",indoor,product,True,"телефон, ценник, стол, кабель, стена",,показать смартфон на витрине в магазине,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155484+00:00
457256712,-170690865,-7,,,"https://sun9-79.userapi.com/s/v1/ig2/cAE_tcyGLBuLu5dwq55sw9cSxQM2rkcpv79vg4sdnu2jtLLoNNSPg5huE3Phk9DZ3Js0oO8mye3FBwgmslHhe_4v.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-16 16:46:49,58.007722,56.234505,58.00819896273859,56.23476395501453,55.186284082187015,synagogue,-170690865,,,,,,,"Человек в белом кроп-топе и светло-голубых джинсах позирует внутри помещения, видна верхняя часть тела и часть ног, фон — светлые стены и дверь.",indoor,portrait,False,"стена, дверь, одежда",,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155504+00:00
457240346,-194619161,-7,,,"https://sun9-75.userapi.com/s/v1/ig2/xQfMn0O5sgldZwj2FC2UVOfwLN7maOKNi6lg_KFhmx2J5mLqnZnUffowWrQIHEn0VdlrclGAk_sMIOsUUrO4DRdQ.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,,2022-05-15 10:39:15,58.007778,56.234835,58.00819896273859,56.23476395501453,46.995661257892394,synagogue,-194619161,,,,,,,"Женщина в белой блузке без рукавов и ярко-синих брюк стоит в примерочной магазина перед большим зеркалом; на полу плитка и небольшой коврик, стены светлые.",indoor,portrait,False,"зеркало, пол, стены, коврик",примерка одежды,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155522+00:00
457257293,-170690865,-7,,,"https://sun9-11.userapi.com/s/v1/ig2/1nA68ZGPJ2zlqLTdAAw69__NifvfNyglEHRZZ6pI6UAsef9cgguHIOJoqRXUdL47yqOudz34e0JPdgzE8LjHWq4R.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-05-21 14:46:35,58.007904,56.234332,58.00819896273859,56.23476395501453,41.51239618653149,synagogue,-170690865,,,,,,,"Бежево-белая мини-сумка с короткой ручкой держится в руке женщины, на фоне светлого образа в нейтральных тонах.",indoor,product,False,,,показать товар,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155539+00:00
457242181,-152436168,-7,,,"https://sun9-87.userapi.com/s/v1/ig2/ZpxhIikvRrNyUM7q2cxdFHZxGvxGtGyg1WhM8v4YoN184E_qd_lnVQucHi22BMfJLBmtDXj6faP39RhJt27xD0VL.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",,,2021-03-24 05:25:55,58.007497,56.233871,58.00819896273859,56.23476395501453,94.12676160721404,synagogue,-152436168,,,,,,,Три бутылки вина на деревянной поверхности на фоне тёмной доски с текстом,indoor,product,False,,,показать товар,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155559+00:00
404001145,261660768,-7,5394.0,https://vk.com/wall261660768_5394,"https://sun9-88.userapi.com/s/v1/ig1/xASJqqSJ0z7h4YUYzME9LpWdLjj4lWLUmVBqhcZGQfn9c-2ral3DoOOYeDNuVE4-vdf9qRHA.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,,2016-03-04 11:07:14,58.007842,56.235614,58.00819896273859,56.23476395501453,63.899980326269336,synagogue,261660768,,,,,,,"Две фотографии одной женщины в примерочной магазина: слева в синем пуховике, справа в красном пуховике; женщина держит телефон и снимает селфи в зеркале, вокруг витрины одежды и вешалки.",indoor,selfie,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155578+00:00
457256666,-170690865,-7,,,"https://sun9-22.userapi.com/s/v1/ig2/WXQa32ynJr04ukt-66kjbnGLhHFJerWb8b1Fvt24HFbmixntP0hOeMhzAvAZhHuJd-lkTx46FxyQ4F538lU2VNwu.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-15 11:26:46,58.007813,56.234504,58.00819896273859,56.23476395501453,45.567571879464026,synagogue,-170690865,,,,,,,"Женщина в тёмно-сером платье с белыми и красными точками, крупный план плеч и торса, фон светлая стена",indoor,portrait,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155597+00:00
456244508,261660768,-7,,,"https://sun9-1.userapi.com/s/v1/ig1/fNXhj0B80JYN7exjPKIL7LUga6M_8E09-LbN_FuK7IMaaHNRUIFMdPA9AaNrto_UwCODjcjO.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,768x960&from=bu&cs=768x0",,,2018-09-03 13:21:43,58.007688,56.235694,58.00819896273859,56.23476395501453,78.93077999040959,synagogue,261660768,,,,,,,"Девушка в сером клетчатом костюме стоит перед зеркалом в примерочной, держит смартфон и снимает селфи",indoor,selfie,False,"зеркало, телефон, одежда на витрине/крючках, примерочная стенка",селфи,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155616+00:00
456239996,-224628741,-7,,,"https://sun9-77.userapi.com/s/v1/ig2/4ckfg2UzNzfeTv4P_wuM4cyJV3xpXI_1u8g3wW9yNA4WCqBWXlXhdQ-jLq33LMFP1QsthVqMXbOpf3fr1k8FIp4t.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1179x2096&from=bu&cs=1179x0",,,2024-04-25 09:08:47,58.007695,56.2358,58.00819896273859,56.23476395501453,82.8583389920959,synagogue,-224628741,,,,,,,Джинсы на вешалке висят перед жалюзи/дверцам гардероба,indoor,product,False,"вешалка, джинсы, дверца шкафа, жалюзи",,показать джинсы,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155633+00:00
457256668,-170690865,-7,,,"https://sun9-69.userapi.com/s/v1/ig2/EegolFqR0zjVqBaEJU9_UhHOttpPq_naZqEat4tZBt6mi2Hkva7FAVbQOHfspC5sC6PZ4NE1r3RGl-yXrJfnWcIZ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-15 11:29:06,58.007806,56.234399,58.00819896273859,56.23476395501453,48.698462152861765,synagogue,-170690865,,,,,,,"Полноразмерная портретная съемка женщины в светло-сером костюме, очки, черные ботинки, позирует у белой стены внутри помещения; слева виден пальмовый куст",indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155654+00:00
457255271,-170690865,-7,,,"https://sun9-31.userapi.com/s/v1/ig2/EjdasCftFHqFeYjqbUMTMqrugDGYKGj0twkKbxh3pX7o1VHkBSPorITiPkkKaJLeAKt4fhl-ZQLV24CbgYVlySj0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-10 12:40:26,58.007904,56.234504,58.00819896273859,56.23476395501453,36.19748746981516,synagogue,-170690865,,,,,,,Женщина в зелёной блузке и клетчатой юбке позирует перед белой стеной,indoor,portrait,False,,,показать одежду,False,False,False,False,0.84,gpt-5-nano,2025-11-22T11:05:57.155673+00:00
456239840,261660768,-7,,,"https://sun9-8.userapi.com/s/v1/ig1/tG4nv2VWbTlNYQgRGE3NhjH1t_SSeBR0LRTeyUUSTTgB1DXyyv881lxI3lyuhW_DahutxeDq.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,768x960&from=bu&cs=768x0",,,2017-02-09 08:33:24,58.007877,56.235799,58.00819896273859,56.23476395501453,70.70865317018405,synagogue,261660768,,,,,,,"Женщина в белом пуховике с меховым капюшоном делает селфи в магазине одежды, перед зеркалом.",indoor,selfie,False,"зеркало, одежда на вешалках, витрина, ценник, пол магазина",примерка одежды,показать одежду,False,False,False,False,0.7,gpt-5-nano,2025-11-22T11:05:57.155694+00:00
457245329,-170690865,-7,,,"https://sun9-18.userapi.com/s/v1/ig2/ysvdCubWtn25aGrAV9y8_mL10CQ1Jf_k2YSajUkF_A0GBSP-0JTKPQcGf6FTJPdX2SL9EHXvQWfg5WIfVMx2riFY.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-04-16 11:09:38,58.007967,56.234768,58.00819896273859,56.23476395501453,25.794180440767867,synagogue,-170690865,,,,,,,Девушка в ярко-розовой блузе и черной юбке позирует у светлой стены в помещении.,indoor,portrait,False,,,показать портрет девушки в помещении,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155713+00:00
457256970,-170690865,-7,,,"https://sun9-46.userapi.com/s/v1/ig2/rF5LUSAbmadTxPfBAN5yHbcTZjgkyNE9mNx4LiQrkK7lJFqYm7TVFJpaxn0NLxSba9JHlxelqfnYjBbkZFVjlR2A.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-04-29 14:34:26,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,synagogue,-170690865,,,,,,,"Человек в бежевом костюме: пиджак и брюки, черный топ, стоит перед светлым фоном. Одна рука лежит на талии, другая чуть приподнимает/приподвигает пиджак.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-22T11:05:57.155731+00:00
457242398,-69074087,-7,,,"https://sun9-69.userapi.com/s/v1/if2/WcyVt_FlcEHyOZjTB9I-yHk8YRFOa85iZaY5yCWeR4E6Z8i4xYKnKhpXkqukLD6GHti7Ox9SFKmHbKuZA0hFPUIf.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x269,480x359,540x404,640x479,720x539,1080x808,1280x958&from=bu&cs=1280x0",,,2020-01-17 12:58:44,58.007736,56.234544,58.00819896273859,56.23476395501453,53.08487157165302,synagogue,-69074087,,,,,,,Полки с коробками и баночками на витрине в помещении,indoor,product,False,"полки, коробки, баночки, упаковка",,показать ассортимент упаковок на витрине,False,False,False,False,0.68,gpt-5-nano,2025-11-22T11:05:57.155751+00:00
457256627,-170690865,-7,,,"https://sun9-28.userapi.com/s/v1/ig2/UTprMjDJO-ciBDs8iVvB27lbWqZnYVfF9eWky4f1dtqkIKcPTsubqZADFmv924aNS3BlPJxwESU6qVX6ftZ7RNcX.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-13 17:59:25,58.007918,56.2342,58.00819896273859,56.23476395501453,45.605044690392624,synagogue,-170690865,,,,,,,"Полноразмерное фото женщины в интерьере: белая стена, пальма слева, девушка в голубом платье в белые горошины, белом кардигане с бахромой и белых кроссовках держит белую сумку.",indoor,portrait,False,,,показать наряд/образ,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155837+00:00
457257098,-170690865,-7,,,"https://sun9-49.userapi.com/s/v1/ig2/Axu5hu7DCtpGLXA4SL4c4C5blbhSq-4aYzpyPcDURoTu8uSx9NDHHdkQQ6k23p_gDDl68mACYSKt6ckoUZyE46FH.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-05-06 12:36:48,58.007715,56.234399,58.00819896273859,56.23476395501453,57.95011791683787,synagogue,-170690865,,,,,,,"Чёрная блузка/рубашка с белым широким поясом, белые брюки; человек держит кофейную чашку в левой руке; фон — дверь и стена.",indoor,portrait,False,"дверь, дверная ручка, стена, пол",,показать одежду,True,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155886+00:00
457253594,-170690865,-7,,,"https://sun9-83.userapi.com/s/v1/ig2/EPzQBNta5-OwWYJxw9GDt5RzwXMCO4ArMX8z-A5KMoErJRBMGL4uK2camW3ox6KPFj5WAHYc6Z3h_ECG-DTS4pp4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-09-15 12:38:53,58.007806,56.233883,58.00819896273859,56.23476395501453,67.84323547622583,synagogue,-170690865,,,,,,,Женщина в зелёном трикотажном костюме позирует внутри помещения возле белой двери.,indoor,portrait,False,,,показать одежду,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.155904+00:00
294261771,34734078,-7,,,"https://sun9-81.userapi.com/s/v1/if2/1FF7hKB4jIbn4IKdltYcqeX0f_F6A8VGDXN3hCETfuU09wii_Covx5CbGTH8gQN2RPXY4D7Cg-US5torunYh9uWz.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",,,2012-12-08 17:51:20,58.007835,56.235852,58.00819896273859,56.23476395501453,75.80525105688913,synagogue,34734078,,,,,,,"Крошечный лист бумаги с рисунками синей ручкой: кружок/часы, улыбающееся лицо, растение; держат пальцы на краю, фон темный",unknown,other,False,,,показать рисунок на листе бумаги,False,False,False,False,0.62,gpt-5-nano,2025-11-22T11:05:57.155924+00:00
457255476,-170690865,-7,,,"https://sun9-67.userapi.com/s/v1/ig2/CECf2ftc_yNo37kAU45_CdVbeew8RleHYcTHJNvLxML3O91Ve1rnvB3ln3nqsF_clk7J49diQTavAXkCAdwM1CoG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-22 14:55:58,58.008212,56.234517,58.00819896273859,56.23476395501453,14.620373089010071,synagogue,-170690865,,,,,,,"Женщина в белой футболке и розовой рубашке стоит в помещении перед белой стеной; видна верхняя часть тела, руки на талии, позирует.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155942+00:00
457256487,-170690865,-7,,,"https://sun9-73.userapi.com/s/v1/ig2/94XSOloiOgBef5EhC-zfZl2vZm614MtEGEPYTFe4_XH_lRkf44Cl6rQ3fqdenyH23TLI47ozPJCljovlNtV1RZ8x.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-03 17:06:22,58.007813,56.234504,58.00819896273859,56.23476395501453,45.567571879464026,synagogue,-170690865,,,,,,,"Полноразмерный портрет женщины в синем пиджаке и черных брюках, белые кроссовки, на белой стене, позирует перед камерой, солнечные очки",indoor,portrait,False,"пол, стена, одежда, очки, обувь",позирование перед камерой,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155962+00:00
457250492,180930841,-7,,,"https://sun9-42.userapi.com/s/v1/ig2/Oq51QTktairVL781eBGGQqpX-RPJ8CRyNFkuvZx9ogEDF2GEbNt6DkxHtUDT-1Y1vkeD367hN73zPydNpYgWOVxk.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,,2020-12-31 21:24:45,58.007406,56.255995,58.00763133477656,56.255145877976155,55.947761908207426,or avner habad community center,180930841,,,,,,,"Группа людей в помещении перед рождественской елкой; женщина на переднем плане делает селфи, позади стоят другие люди.",indoor,group_portrait,False,,,сделать селфи,True,False,False,False,0.74,gpt-5-nano,2025-11-22T11:05:57.155979+00:00
290429680,101902704,-6,433.0,https://vk.com/wall101902704_433,"https://sun9-77.userapi.com/s/v1/ig2/f0lwgrUmvxsKwBgNht5qkmtDI91z_ug1PDFSCSdUjZYUmfwmUn0yAygXYwxOVYH5CW7C4-dLc4DOV3CQwfQss7vj.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1536x2048&from=bu&cs=1536x0",,,2012-09-23 20:26:36,58.007722,56.233989,58.00819896273859,56.23476395501453,69.97890397902638,synagogue,101902704,,,,,,,"Девочка с светлыми волосами, собранными назад в хвост, в белой тёплой водолазке и тёмно-синей жилетке, стоит на фоне зелёных деревьев и опавших осенних листьев, держит крупные жёлтые листья.",outdoor,portrait,False,"деревья, листья, трава, земля, кусты",прогулка,портрет ребенка на фоне осеннего парка,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.155998+00:00
457255898,158614612,-7,,,"https://sun9-38.userapi.com/s/v1/ig2/tMnbPT-apX4ZnohMcRftibdh9ytKbz45nIi7OlD__jjOo8AqIQqdKSDfGE8zMSfWtxlJ3b5msoDWuHDmLBZbbpAE.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1218x1624&from=bu&cs=1218x0",,,2021-05-24 09:05:13,58.007799,56.234465,58.00819896273859,56.23476395501453,47.83405104017318,synagogue,158614612,,,,,,,Смартфон Oppo Realme 7 Pro 8/128 Gb на витрине магазина; рядом ярко-жёлтый ценник с описанием и ценой 21999.,indoor,product,True,"телефон, ценник, витрина, стол",,показать товар,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.156016+00:00
456239028,327809152,-7,,,"https://sun9-61.userapi.com/s/v1/if1/OVopQH1I6VbOEmDukh_fG_NntYWyRuyJB4iRH7GNIB-Tvnju-EgdDCuBLvlLhRdrKje3wp-Q.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",,,2017-02-26 12:28:30,58.007694,56.234597,58.00819896273859,56.23476395501453,57.00421853451046,synagogue,327809152,,,,,,,"Мама и малыш улыбаются в кадре; крупный план, снимок сделан в помещении.",indoor,group_portrait,False,,,сделать селфи,False,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.156034+00:00
430994739,261660768,-7,,,"https://sun9-44.userapi.com/s/v1/ig1/bNhH61zHfSwo4r374zQZ46l2dum5KNBlEqyRd6DJfT7s9JIHXSee-2hEsf4VSJHIvxZ9nWFn.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,,2016-09-10 07:03:33,58.007793,56.235733,58.00819896273859,56.23476395501453,72.77843806531625,synagogue,261660768,,,,,,,"Женщина в фиолетовой жилетке позирует в зеркале магазина одежды, на фоне витрины и полок с одеждой.",indoor,selfie,False,"зеркало, одежда на вешалках, вешалки, полки, пол, освещение","шопинг, примерка",показать одежду,True,False,False,False,0.75,gpt-5-nano,2025-11-22T11:05:57.156091+00:00
457317421,-43730800,301537621,,,"https://sun9-18.userapi.com/s/v1/ig2/QXcoKdBEqqeo1zNgdI7B4rjExvfpv2SdSJkhsU2XEulYHLR7H-etTGGv9m_3J-UABdpUgXgif5PoSjecYGwRhvEf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2025-03-11 12:52:10,58.007702,56.235906,58.00819896273859,56.23476395501453,87.06401057124822,synagogue,-43730800,,,,,,Продано,Белая пуховая куртка на вешалке перед деревянной панелью; на заднем плане видна черная куртка.,indoor,product,True,,,показать товар,False,False,False,False,0.78,gpt-5-nano,2025-11-22T11:05:57.156117+00:00
457257406,-170690865,-7,,,"https://sun9-63.userapi.com/s/v1/ig2/zyacmyfbZKkUXXG29RMYywc0rdb-GBwYF8ME19lYcA7KLkPdB5RPXtuumKgl5m9I5RxhWv6EgHW2mYjbc-mw8esb.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-05-29 18:06:11,58.007904,56.234504,58.00819896273859,56.23476395501453,36.19748746981516,synagogue,-170690865,,,,,,,"Женщина в голубой футболке с графическим принтом и джинсовой мини-юбке позирует в помещении на светлой стене; слева видна часть растения, она держит руку у волос.",indoor,portrait,False,"стена, растение, одежда, человек",позирование,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-22T11:05:57.156136+00:00
