image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-18.userapi.com/s/v1/ig2/dUbzaHo3cM6ETpsNlDJ69OAdJTNKF6QWHdPicM3T5z-huvQDJmDRUgwQ9RhlQ0gbJkXJz8KKZg5fu9KsZgwAFvOs.jpg?quality=95&as=32x44,48x65,72x98,108x147,160x218,240x327,360x491,480x655,540x737,640x873,720x982,1080x1474,1280x1747,1440x1965,1742x2377&from=bu&cs=1742x0","Человек в черном пуховике с капюшоном, руки перекрестились перед собой; частично видна улыбка; на фоне снег.",показать одежду,False
"https://sun9-39.userapi.com/s/v1/ig2/S1INRRtpLdV6cEs6aU1Oz1-HISaF5FJ0bpqluJXROHACFZ5UrGB4HBZHSVa_f1PEXTpGhBiqIZLEDpZd_BKKzJ1C.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1266x1688&from=bu&cs=1266x0",Человек стоит посреди узкой городской улицы под яркими красными фонарями; слева и справа — здания и вывески.,портрет на улице,False
"https://sun9-86.userapi.com/s/v1/ig2/HIViI3CEeQq8tw133npuK9BIIQhJ9iRgWb2bH56b7HGcBkTFum7-j0GDWS6WJggLHd8EAjgFPkPbOyFkWiLgoNZL.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в черном платье с расклешённой юбкой и длинными рукавами позирует в помещении; на фоне декоративная обоя с золотистым рисунком,показать платье,False
"https://sun9-29.userapi.com/s/v1/ig2/XHoYBxWWHBbCFGRcTPkrcqK-P66XBM5RXYl0FT8HizVnozQxJnSnWeFDpJWFkFmSCiDlgs1nQ9gVsZ4kFntzJ54G.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,959x1280&from=bu&cs=959x0",Работник в красной форме и кепке наливает соус из кастрюли в миску с едой на кухне ресторана; фон — розовая стена с узором.,показать процесс приготовления блюда,False
"https://sun9-75.userapi.com/s/v1/ig1/RTVZtgxaCO2XZPDY7Cn9fTrCY0_cs-QiRdv5rcc3ChmRTDRrbaI7y4ndxIHbNQWuI5q0ldWh.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Белый чайник и чашки на деревянном столе в интерьере; на фоне светлая занавесь и торшер,показать сервировку чая в интерьере,False
"https://sun9-4.userapi.com/s/v1/ig1/ckqSe9mc6LR0OpNpJEw2yWDP6zTzIJbKMU_ksQhW6KavglntfAzETpuy9rVN_NuoyFD9N6Oo.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,999x999&from=bu&cs=999x0","Заснеженный горный пейзаж с деревянным домом на склоне, окружённый снегом деревьями и забором; вдали видны горы.",показать зимний пейзаж с домиком,False
"https://sun9-59.userapi.com/s/v1/ig2/3Va_XuWw5hN4BtbudMQSTgDXrH_4qsXB7jK7j6gAJtBEg7gvVIFyZcVEIhod46gxQJJxOLO-I2QTJpAVPNltKJpN.jpg?quality=95&as=32x44,48x66,72x100,108x149,160x221,240x332,360x498,480x664,540x747,640x885,720x996,1080x1494,1280x1770,1440x1992,1851x2560&from=bu&cs=1851x0",Страница книги с напечатанным русским текстом; видны абзацы и номер страницы внизу справа,передать страницу книги с русским текстом,False
"https://sun9-14.userapi.com/s/v1/if2/MDW94UHKW-b8KCNi03Gn52W1z3zE2P9Kz68jfOX_GiIK2jxlBwF0RCh2fIXnF3wJUbRZpRuIhyNs2JAMXdnOseAC.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Женщина сидит за столом в кафе, перед ней тарелка с закусками и стеклянная кружка",показать человека в кафе за столом с едой,False
"https://sun9-77.userapi.com/s/v1/ig2/N2klrrFSX1jTOgMGeS795J7WLlWSR54YFtJ81CK7rkd9U-YZF8nXplF38PeMLXCDf7dXsZOxAHEUeJFg--d1727s.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",Человек в чёрном топе и оливковой юбке с разрезом держит чёрную сумку с цепочной ручкой на светлом фоне.,показать одежду и сумку,False
"https://sun9-63.userapi.com/s/v1/ig2/mOG3BznQItqumvv3JAciIw0iq5zqSDg1WDqTNaAXqwZGbDfXH_F9i-I8jEJuP-xpMpbHyHc2ks3iuZecZk4J-30d.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",Модель в двухцветном топе белого и бежевого цвета и светло-бежевых брюках с завязанным поясом; позирует в помещении.,показать одежду,False
"https://sun9-79.userapi.com/s/v1/ig2/C1XBGT7tBz3XA-VAOe0A6LH8mjiVfCtRLSAHtsFo8UuT8VT7JE4lZOJRg5zHVz6I_Dnd_sB4JmtjEwxxCLhrSRUV.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,876x876&from=bu&cs=876x0","Человек в полупрофиле, открытая рубашка, позирует на студийном фоне с абстрактными световыми формами.",сделать портрет,False
"https://sun9-50.userapi.com/s/v1/ig1/6BMcTW2-XBnirLaXeGa9IB-BxyiZoE1IaIfu6q8N1X2xqfFesm27nFkdEJ6BUJWfhB-nmAKL.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0","Женщина в розовом спортивном топе и полосатых лосинах делает селфи перед зеркалом в ванной; видна мозаичная плитка на стенах, раковина и зеркало, рядом постер/рекламная наклейка",сделать селфи,False
"https://sun9-60.userapi.com/s/v1/if2/JRN4vHCUJjp1FKJxeo7HbGoMHU15EOKEASGvzTNtGeDe3E6i2hJJ65kk6CGOrFnTnjcQMDEFoHEPEJhT2aC09016.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Внутри магазина одежды: на переднем плане одежда на вешалках (футболки и рубашки), позади видны полки с одеждой и на верхних полках размещены чемоданы/сумки; светлый потолок с панельными светильниками, общий торговый зал магазина.",показать одежду,False
"https://sun9-51.userapi.com/s/v1/ig2/KXDDieJHu_ysS0NbgC1ex-dUp6R8_JY3MdmT6gXOYT1AWO40mdyNYfVDJpvRK7XPz5mVfM74Wl2Ip_EjvV4pQSzX.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Группа людей сидит за длинным деревянным столом внутри ресторана; на стене кирпич и крупная надпись с изображением карты мира.,показать группу людей за столом в ресторане,False
"https://sun9-2.userapi.com/s/v1/if2/Xfs9oFIIM4i8wo4y7nErbBJEVX5tEzZPzQHBMJ3K1-y_1D-n9BLBxQVe4xczQWeeDDMO0FYmIKN0XYLp_e5C0kxy.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Интерьер помещения с подвесными баннерами с иероглифами, красная подсветка, люди возле стойки/прилавка",показать интерьер ресторана с баннерами и декоративной подсветкой,False
"https://sun9-57.userapi.com/s/v1/ig2/2HwJDBe5yt-3KtlKnKiW2g6RjIZrTfABamskJZ5ZW9Mo3w9bK-d0y5whS-yyYfCaR5ONuhMZaGvfoH112L9soved.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина позирует внутри помещения: белый топ с открытыми плечами и синяя юбка с высоким разрезом, сапоги до колен.",показать одежду,False
"https://sun9-16.userapi.com/s/v1/ig1/UBJKGAaU46QU8wRauY5x-KQV4XiKC5fdf97RtedhHxALbUb6SiW_o8AXhdBrdUKQWvcQ3tC0.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x854,540x961,640x1139,720x1282,728x1296&from=bu&cs=728x0",Золотое кольцо с голубыми камнями на белой подставке на витрине магазина,показать товар,False
"https://sun9-43.userapi.com/s/v1/ig1/oawZRB1ogOQ0KjuSL5q0iQXmdLtZq4SpOqcaCGLdSdcbZewHUY81jCJj5KviteblHtcLv_yB.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1500x1500&from=bu&cs=1500x0",Крупный план ногтей: розовый маникюр на пальцах руки и блестящий синий ноготь. Фото руки на светлом фоне.,показать маникюр,False
"https://sun9-7.userapi.com/s/v1/if2/GOhy3g_b8IIxRnHkHwX2GpQPha7HCfsLeyjf9gF7yLzUJHyuddxzp-TsHUfTT_sFfnpuOfYT_SsIczqKrLvvRJxN.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1600x1200&from=bu&cs=1600x0","Витрина магазина с антикварными предметами: слева открытая книга, в центре кожаный ремень/ремешок, справа металлические детали, все behind стеклом",показать витрину со старыми предметами,False
"https://sun9-55.userapi.com/s/v1/ig1/KNgx7loUBJaYaXEzdcURvtQNOGkcaQlJTwQwy1ik1E_Cjwgr9E3gNERenCdHXxYIQNVMdw.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854&from=bu&cs=640x0","Две женщины на улице возле стены с граффити и мусорных баков: одна сидит у бордюра возле большой металлической двери, другая подходит ближе и делает снимок.",задокументировать городскую сцену,False
"https://sun9-3.userapi.com/s/v1/ig2/8aPbrtFLGq0T5X-EZzpN6mg8QiZqI4G5ZBRC_-WJUN2nsgCJz2Brzs7tNGlmvy8p5ZOTdBVFW6s3B3HXagPSwn9w.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Мужчина в серой футболке-поло сидит за столом внутри помещения с кирпичной стеной; он пишет в блокноте, на столе лежат журналы/газеты.","показать человека, работающего за столом",False
"https://sun9-34.userapi.com/s/v1/ig2/yCGatQ_VFECMLUgnjocklVvdkn5sQgRcyzm3Y3iDnVDWFW6J_4lDmk5ufZgVXXNKeTgaY3-QBAuJ3WumzMfp8xcN.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Портрет женщины в белом платье с пушистыми перьями на плечах, изображение от плеч до талии",показать одежду,False
"https://sun9-5.userapi.com/s/v1/ig2/kvXppV3c4zfBPmzAN7Civ0fPqutNMQVk5h170XfBQdj1iheB7dsRk4DqRyVoJJve3MD7MvG4dGKS-4kHgpFktMve.jpg?quality=95&as=32x44,48x67,72x100,108x150,160x222,240x333,360x499,480x666,540x749,640x888,720x998,1080x1498,1280x1775,1440x1997,1846x2560&from=bu&cs=1846x0","Страница книги с печатным русским текстом, видны заголовки и абзацы.",показать страницу с текстом,False
"https://sun9-15.userapi.com/s/v1/ig2/MeDY3jYAokIeXyQn9O5NQ3Irxj_hmc1VVcWOc75fornSg3WTkdL_HR_j9lLrom0YskBurMsKD8KwJEk408hVBmlI.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2160x2160&from=bu&cs=2160x0",Белая треугольная тарелочка с металлическими буквенными бусинами на текстильном фоне,показать буквенные бусины в тарелке,False
"https://sun9-21.userapi.com/s/v1/ig2/iPwMQIMnGQeAXdW5K1RdSJTRTZWz0JNH6uHLwPtKIsQ8-SmJ4rIYoBvXg2Y1_B5s45O3pvvQHz3eJ2x6M3X8eaq4.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Молодая женщина в цветочной блузе и черных брюках стоит в помещении, рядом пакет с белыми цветами.",показать одежду,False
"https://sun9-3.userapi.com/s/v1/ig2/abJHbHqZ1mQnmj0sZgqVLE24MUU6GRJpBXABTW5dJecdZplQBU_7Iq2bjkmOQMoeNKVwzFRFkIa1QwqUH1zstBTV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",Уличная аллея между кирпичными домами: на мокрой после снега кирпичной мостовой стоят красные столы и скамейки. Над прогулочной зоной висят гирлянды с красными фонариками. Впереди идёт женщина в чёрном пальто; вокруг — здания и снежная подложка.,задокументировать городскую сцену,False
"https://sun9-11.userapi.com/s/v1/ig1/winYt8vrv3RRfYEuJRfxNATSHN_vTr6pNAR6dd97O0FFtABJFu_SyrWwq8r0_y305Lsgc9aV.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",Кастрюля с нарезанной морковью и грибами на кухне,показать ингредиенты в кастрюле,False
"https://sun9-52.userapi.com/s/v1/ig2/IsUQjG8CKRiJy8FrKoNqMeIXYqw5d3Xh7z2cPuyEQm53mA4bHCkW8PHy9pavcDJQqIjq03vZef8nKEqxDM7tHeAz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Интерьер зала с рядами красных кресел; люди в талитах стоят у кресел, окна по бокам и мебель на заднем плане",показать интерьер религиозного зала во время службы,False
"https://sun9-9.userapi.com/s/v1/ig2/8OVCVNUNLU0va0I4wDTwRxV80IVPshXRGcqn8o5iBGPza-bPd5GlwqYHwafW_gzAuWVXWGtB9eZOgFSiV1onGqxm.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0","Интерьер религиозного зала: деревянные скамьи, фронтальная часть с аркой/алтарём, люстры, люди стоят лицом вперёд",показать интерьер религиозного зала,False
"https://sun9-13.userapi.com/s/v1/ig2/Sy58ekafP_MrmYVOrAlvltHiwRZ02gGNP7O0UTi-JmgeGz-_KBgV7-P24v_ik_Yd6DZ8tz-zaSx8If4N8hSL7xEg.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Человек в длинном черном quilted пальто с пушистым меховым воротником стоит на снегу; крупный план верхней части тела, позади деревянный забор",показать одежду,False
"https://sun9-7.userapi.com/s/v1/ig1/0CV4tylurP7xrhKJJ-IfU6lbkpah84pCmjnNeA2StvSEpb8g8MJky-1PiqtTVks28m6u3JNV.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x854,540x961,640x1139,720x1282,728x1296&from=bu&cs=728x0","Два серебряных кольца с темно-синими камнями в центральной оправе, окружённые мелкими белыми камнями, лежат на белой подушке",показать товар,False
"https://sun9-75.userapi.com/s/v1/ig2/uEuCQ8umRkRyuxSj2FUXSsuCCPojpZ9U_wlm8m3fMvBXkuFYatKUws2Iqm6diamaIeLdZN41sWE7AOVVCEW-5fwi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Человек в черном пальто стоит во дворе/улице с красными скамейками и гирляндами над головой, на мокрой мостовой с небольшим снегом; вокруг кирпичные стены зданий.",задокументировать городскую сцену,False
"https://sun9-63.userapi.com/s/v1/ig2/-vcmsTFMEutguG4WTQK4nWYlv1XyjfNs6u6el4gtporKe8-7RiHWECVIk7d91xzUhbLQP-6xoRHv9jtVJ7DwG49G.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Улица-аллея с красными фонариками, лавками по бокам, мокрым каменным тротуаром с лужами и снегом; на дальнем плане стена с ярким муралом.",задокументировать городскую сцену,False
"https://sun9-74.userapi.com/s/v1/ig2/UivP4SKnx3ghYrwpNCTEibtRyfwTaxA8U6cxuJwf3Wd_7GejOuH1zgYcs9j-5Z0kbwP230zSHArVx3ISMTvfGR5U.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Два человека в помещении на фото: слева женщина улыбается к камере, справа мужчина с лысой головой опирается щекой на руку; на фоне кирпичная стена и стол.",позируют для фото,False
"https://sun9-18.userapi.com/s/v1/if2/mwIcSGEAJz23BtclkpuYrlhbkvfI29Ul_ci5pfN4tNM5P7ruwt7f3F_X4x2bI2f8Nez0WH366uA-OvDBr9aFR_dR.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2016x1512&from=bu&cs=2016x0","Миниатюрный макет города внутри витрины: несколько высотных зданий, транспортная развязка и миниатюрные автомобили на дорогах, зелёные участки вокруг.",показать макет города,False
"https://sun9-46.userapi.com/s/v1/ig2/O5HVNRxnGBtXEHdV7DU_Uf0lNRNNtM2ZzVTAcmIOH97UH6TH2dJ0N1nXjpTLVQWcLgpGN5mkqZ4zKth2WFvobTZO.jpg?quality=95&as=32x44,48x66,72x99,108x149,160x221,240x331,360x496,480x662,540x744,640x882,720x993,1080x1489,1280x1765,1440x1985,1857x2560&from=bu&cs=1857x0","Страница текста на русском языке, печатный шрифт, видны абзацы и номер страницы внизу.",показать страницу книги,False
"https://sun9-61.userapi.com/s/v1/if2/x4bDVRV4JBFcHdIP36aQwXqDCi-tA0C0OXY0g8Uhpd0FzeGm6-hIEhfGlPd3HdO__O6WU1XsyDjUbRrG3AUu_El1.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Две девушки стоят у окна в помещении; держат цветные бумаги/карточки, на подоконнике лежат материалы. Через окно виден городской фасад.",показать двух людей в помещении с бумагами у окна,False
"https://sun9-26.userapi.com/s/v1/ig2/EHcHqMyHWWv7jdBPzkqk0KLMjOXSDSfZKoaM3soSXyvVM9AF62LmY2XGmc2kpb-3O1XL5kLo_5hWuBcuc3O0ta4G.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Женщина сидит за столом в кафе, смотрит в камеру, держит вилку с едой.",показать человека в кафе,False
"https://sun9-53.userapi.com/s/v1/ig2/5SeWTRKreMbI1kpNGqm7GGhg5C5i8Ya1a9Q0xnQfYl7CMe_GKOUrOfVQE2aY5PV39WL4r_yYs51a51syF-gW0BHf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Улица/переулок ночью, украшенный красными фонарями, на мостовой лежит снег; по бокам кирпичные здания и вывески",задокументировать городскую сцену,False
"https://sun9-50.userapi.com/s/v1/if2/Tp73iN64lGVZX-2B5mrv1mhA9OJcl9k31xA-GDDYChwX2luYxBFQHk22NmA5ivYBzSHS1LVRaQQSYdLx9jG_7pP3.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Женщина сидит за столом в кафе/ресторане, держит палочки над тарелкой с кусочками еды. На столе тарелка с едой, бокал и пустой стеклянный стакан. В помещении красные стулья, каменная стена и барная стойка на фоне.",показать человека за столом в кафе,False
"https://sun9-79.userapi.com/s/v1/ig2/yBKJWLUd4pg9X37CkmTAXx3YpDQZeTuAY3r_2pMTaLZMiRqQSdm1cL48YBvpwn8ORtNWVKoXjbjosJO7KJ4QE1nY.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Женщина в розовом пальто и шляпе стоит у кирпичной стены возле окна, на подоконнике цветы. На переднем плане — фактура кирпича и окно.",показать одежду,False
"https://sun9-18.userapi.com/s/v1/ig2/ysvdCubWtn25aGrAV9y8_mL10CQ1Jf_k2YSajUkF_A0GBSP-0JTKPQcGf6FTJPdX2SL9EHXvQWfg5WIfVMx2riFY.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",Девушка в ярко-розовой блузе и черной юбке позирует у светлой стены в помещении.,показать портрет девушки в помещении,False
"https://sun9-67.userapi.com/s/v1/ig2/CECf2ftc_yNo37kAU45_CdVbeew8RleHYcTHJNvLxML3O91Ve1rnvB3ln3nqsF_clk7J49diQTavAXkCAdwM1CoG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0","Женщина в белой футболке и розовой рубашке стоит в помещении перед белой стеной; видна верхняя часть тела, руки на талии, позирует.",показать одежду,False
"https://sun9-66.userapi.com/s/v1/ig1/jcQ8f0B48oMMMpA-E_-ifdKLMy1L-QKeuQdjc9ifWmShOAdqowK5m_HymUey0FQdHzEqOon2.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",Крупный план рук с розовым маникюром; видна часть футболки с голубым текстом,показать маникюр на ногтях,False
"https://sun9-21.userapi.com/s/v1/if1/Q42a6W6l6xey7Vh2iqVWYYVSPTegnnyIQUMBpZ07vd_IyDRgzr-8bP4zCy9eua8xdrWejE8S.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x271,480x361,540x406,640x481,720x541,1080x812,1280x962,1333x1002&from=bu&cs=1333x0","Полуокруглая красная вывеска с жёлтым текстом, размещённая на кирпичной стене возле окна. Вывеска рекламирует колбасу.",показать вывеску с рекламой колбас,False
"https://sun9-4.userapi.com/s/v1/ig2/MEKBrB9gjAHELQqMksFIzt8isci2SZHj19KH8JB4iTwyY6h6TeuxxcwXZ0fjTmRZ3k9YZr0uYZtzG26Et98tYrLz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x854,720x961,1080x1442,1280x1709,1440x1922,1618x2160&from=bu&cs=1618x0","Мужчина сидит за длинным деревянным столом в кафе, держит бокал; перед ним тарелка с едой. Фон — тёмная кирпичная стена и декоративные подвесные нити/гирлянды.",показать человека за столом в кафе,False
"https://sun9-71.userapi.com/s/v1/ig2/LCi0-f3qpArV26199_O6WgSRB9FPaq5dJ2OoEwxmGVKWtIsAWY2zDflcCtaMQyNkIL8JMjMra44z0cPZH-up1xRb.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=2560x0",Сбоку снятая голова с длинными светлыми волосами в салоне красоты; интерьер с креслом и зеркалом на фоне.,показать стрижку/укладку волос в салоне,False
"https://sun9-23.userapi.com/s/v1/ig2/p4yWypZZbV_etZo0BZGS9oZ0S9935JXBBVsYXZ1u-OCwk9a2SN_QLAqdB0_O6rYE4-qtcpVW42h5qgFhP0Yuz84u.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2560x2560&from=bu&cs=2560x0","Крупный план волос: светлые блонд-волосы, рука держит прядь, на фоне интерьер салона с инструментами и креслом",показать окрашенные волосы,False
"https://sun9-40.userapi.com/s/v1/ig2/u1kEYJ0QQve5W5d_k5mVQSkPuWigkmi04fxArNjOXWJUK7FZ9JICOJgh3vuJEdxc9j6x1eAXI9a8QuYn7ITFWW6N.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",Женщина в бежевом костюме стоит перед белой стеной в помещении.,показать одежду,False
"https://sun9-35.userapi.com/s/v1/ig1/5W3K8Br70ivv-1oX365POQ0usp8xk7CpkI6FBxUp4qWVzkWCMlug8nXn36Rs7AVG_Ht2HZlH.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Женщина в головном платке сидит за столом в помещении; на столе фрукты в миске, булочки, кружки с напитками и телефон; на стенах плакаты.",показать человека за столом,False
"https://sun9-19.userapi.com/s/v1/if2/K1dwauK6z2mcd3b_jNz-6SNNTMsqpXLZ2-HgtbcYOotyYNNn8xKGkdS51hsLee39PPpFTnDPxvZ2dg3ycPBc3pCD.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2016x1512&from=bu&cs=2016x0","Макет города в помещении: вид сверху на компактные жилые корпуса вдоль улиц, дороги с маленькими моделями автомобилей, зелёные участки.",показать модель городской застройки,False
"https://sun9-62.userapi.com/s/v1/ig2/b4k8mkVMe4D-BtSkHOjxyOyxAnSK5ySFbbN_mlOKHiX1H4Tm3K8AkTg-u0cw6cQSbrvoFxVYJd8O-48OdpHAF1K2.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x426,360x639,480x852,540x959,640x1136,720x1278,1080x1917,1280x2272,1440x2556,1442x2560&from=bu&cs=1442x0","Женщина в светлом пуховом пальто и шарфе стоит на пешеходной улице, украшенной красными фонариками. По обе стороны — кирпичные здания, слева стоят красные столики и стулья, над улицей висят провода. Небо голубое, день.",показать одежду,False
"https://sun9-3.userapi.com/s/v1/ig2/YcXJqOHNMeowIXfJffP39xvS8avsMyu8FdrfciqQle3AJ1abC-n-onICuE0jtnKj4VwJqVfNKxsJiE-BnLosHX-2.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0",Уголок внутри помещения: декоративная ткань/скатерть с рисунком и надписью лежит под стеклянной поверхностью; сверху видны зелёные листья растения,показать декоративную ткань,False
"https://sun9-13.userapi.com/s/v1/ig2/arcFJYwD0G6yGjMtm23cYHshP9wgm8elbxVo-Gqs3jugNRkkj9e8UyrY4QxLZtusNNlsWy01ie22SzV4h4tMT988.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Три женщины сидят за длинным деревянным столом в ярко освещённом ресторане; справа женщина держит камеру, чтобы сделать селфи, в кадр попадают двое других посетительниц; на стене рисунки в японском стиле, на столе напитки с трубочками.",сделать групповое селфи,False
