image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-13.userapi.com/s/v1/if1/1lErPZYqC2452IhHti4KHbdd2eRK9QgT5JGOyW3JdBgkBF3l2kqrTtyA5zCspNoRuvEgu602.jpg?quality=96&as=32x20,48x30,72x45,108x67,160x100,240x150,360x225,480x300,540x337,640x400,690x431&from=bu&cs=690x0","Улица города с рядом зданий вдоль проезжей части; на перекрестке идут пешеходы, движется транспорт",задокументировать городскую сцену,False
"https://sun9-35.userapi.com/s/v1/ig1/Ca-K1tuzFJW7V4fkd-QihjNH_7-J776b6lTPPXQY6diTKYvuM1hjs9ijSb6MYimmP2ARrekl.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1000x1333&from=bu&cs=1000x0","Человек в камуфляжной куртке сидит на офисном кресле в открытом грузовом прицепе, внутри которого лежат и стоят стулья, шкаф, стол, растения и другие предметы мебели.","показать сцену с человеком и грузовиком, набитым мебелью",False
"https://sun9-62.userapi.com/s/v1/if2/o9526_XmSuynBWye4Mk_g6fjbIslqYu0gaMkJ36169QPoqWYEf-H41DQlX_yuF0r3myuJeTNzZLQqU8NZj_hF7qx.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Серый автомобиль проезжает через лужу на мокрой улице; мощные брызги воды разлетаются вокруг. На заднем плане виден крупный серый фасад здания с красной вставкой, деревья.",зафиксировать момент проезда через лужу,False
"https://sun9-45.userapi.com/s/v1/ig2/wI-5LQljLsfUjfZ5iyrlX2IWRYs74kUL69NavDMoH-DhRqgrcsOwRBlFVTIQ44d5WkZt2MNEmhHba9Z-QP0oLRQM.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в джинсовой куртке поверх мятной кофты и бежевой длинной плиссированной юбки позирует на улице, на фоне зелёной стены и кустов.",показать одежду,False
"https://sun9-68.userapi.com/s/v1/ig2/o6ndvF7SXvNEzF_9bbolcWEa6HIfmZeq1PQ4_HODkh2k26ZWFrPAI2xvS5aTpeS4m5QB__Yak8Bq5ijEdb8BNl64.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Серый вязаный свитер на кирпичной стене, крупный план ткани",показать одежду,False
"https://sun9-62.userapi.com/s/v1/ig2/6AftXknwq-KKHENcFlDEf8i16zb3yKd_BshI5bLc5WTCToKsS95Iddg_xPKZbwY4iTNDoHbOjih6tDJr7POjFHGT.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0","Женщина в черной куртке и шапке стоит у кирпичной стены возле магазина; на стене кондиционер, слева витрина, рядом красные пластиковые ящики.",портрет на улице,False
"https://sun9-75.userapi.com/s/v1/ig2/q1mQ11pauLLuY9jKaIsVefH63xz5AfChemlYoo6XFTSvgh58FFm1_hBZ1gdeE1oKhg_TEWJFgzO5NsNHQ6EalVnO.jpg?quality=96&as=32x39,48x59,72x88,108x133,160x197,240x295,360x442,480x590,540x663,640x786,720x884,1080x1327,1280x1572,1322x1624&from=bu&cs=1322x0","Женщина позирует на улице у светло-голубой стены: она в бежево-клетчатом пиджаке и светлых шортах под черный топ, руки играют с волосами.",показать одежду,False
"https://sun9-31.userapi.com/s/v1/ig2/Ckv1HvPqJv7hLsZulDce1lhpO8L0_01P_IfglV_TKeCAvQ__WTa7bS6Q0da1UpIFxt38F4CzY7zISZ643pRwJg1K.jpg?quality=96&as=32x51,48x76,72x114,108x172,160x254,240x381,360x572,480x762,540x858,640x1016,720x1144,1080x1715,1280x2033,1360x2160&from=bu&cs=1360x0",Женщина в длинном сером пальто и солнцезащитных очках позирует на открытой парковке под эстакадой; на заднем плане видны колонны и кирпичная стена.,показать одежду,False
"https://sun9-27.userapi.com/s/v1/ig1/8rhLXTt4WFq6nyDSLRIpTKV1nlhvQDI-BOxscF08Kc6DxJrh9fhQhm7QDDc_jqrbetTkKA.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1441,1280x1707,1339x1786&from=bu&cs=1339x0","Женщина в вечернем бордовом платье без рукавов позирует на крыше/террасе, на фоне неба и городских зданий",показать одежду,False
"https://sun9-87.userapi.com/s/v1/if2/YcVuDRX_bIh7mswdZ607gSpfiBj5M59wUtIqdXnGmfNG7DiJCEZdgf68-ezwvzCYbdEl7CXenqCKQVctsJYLWYkv.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0","Белый фасад здания с колоннами по центру кадра, на переднем плане машины, снег и парковка на улице",показать здание,False
"https://sun9-55.userapi.com/s/v1/ig1/KNgx7loUBJaYaXEzdcURvtQNOGkcaQlJTwQwy1ik1E_Cjwgr9E3gNERenCdHXxYIQNVMdw.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854&from=bu&cs=640x0","Две женщины на улице возле стены с граффити и мусорных баков: одна сидит у бордюра возле большой металлической двери, другая подходит ближе и делает снимок.",задокументировать городскую сцену,False
"https://sun9-16.userapi.com/s/v1/ig1/Fhd0nd_HCWhGdLTvbzx5-7TBJDp676yH0RUybUhHQPFzgD4Ghp2eSA0aKrHi4dEYllyVHS_0.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",Женщина в тёмном пальто держит белую цилиндрическую коробку с букетом роз и мелких цветов на парковке перед стеклянным зданием,показать женщину с букетом,False
"https://sun9-78.userapi.com/s/v1/ig2/CjV88_MKEkee574bqgg_z67OuXrG4u1_dmboiMMwxaCluo7xxLZPUipm4Z46mP5UvztquQl_UZnYZ9lWJe7JA8z-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Полная фигура женщины в белой куртке на улице, держит белую сумку, позирует на заснеженном фоне возле современных зданий",показать одежду,False
"https://sun9-2.userapi.com/s/v1/ig1/jv0dzW0-qU9CplXcNO_5h_bkQmGYKR8P103M8ImqwlUsQw3aw2o31xkmPe5yw6AG8TQG9g.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1215x2160&from=bu&cs=1215x0",Высокое здание с башенно-куполообразной вершиной на городской улице; перед ним тротуар и прохожие; на первом плане витрины и вывески магазинов.,задокументировать городскую сцену,False
"https://sun9-3.userapi.com/s/v1/ig2/abJHbHqZ1mQnmj0sZgqVLE24MUU6GRJpBXABTW5dJecdZplQBU_7Iq2bjkmOQMoeNKVwzFRFkIa1QwqUH1zstBTV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",Уличная аллея между кирпичными домами: на мокрой после снега кирпичной мостовой стоят красные столы и скамейки. Над прогулочной зоной висят гирлянды с красными фонариками. Впереди идёт женщина в чёрном пальто; вокруг — здания и снежная подложка.,задокументировать городскую сцену,False
"https://sun9-49.userapi.com/s/v1/ig2/P-csisQR775ZPKydL5erfgQwAr2Wajnfk9rxvLXQKmvDNYymRHOryil4OCnhQfdJF_OGYK1Jclb07b_6De7h1ioS.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,450x600&from=bu&cs=450x0","Мужчина в темной куртке стоит на ночной городской улице, фон — здания и вывески, уличное освещение.",показать человека на городской улице ночью,False
"https://sun9-35.userapi.com/s/v1/ig2/q_FDxTsharifzn-VS1aRvMP4J_r3B98yKJLY1tAF-o72gVUGBPdFWGPqbdjjrNTSv5lZvdzu_S9oumMjB0aaTek_.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",Женщина в длинном бежевом пальто позирует на парковке под эстакадой,показать одежду,False
"https://sun9-75.userapi.com/s/v1/ig2/uEuCQ8umRkRyuxSj2FUXSsuCCPojpZ9U_wlm8m3fMvBXkuFYatKUws2Iqm6diamaIeLdZN41sWE7AOVVCEW-5fwi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Человек в черном пальто стоит во дворе/улице с красными скамейками и гирляндами над головой, на мокрой мостовой с небольшим снегом; вокруг кирпичные стены зданий.",задокументировать городскую сцену,False
"https://sun9-63.userapi.com/s/v1/ig2/-vcmsTFMEutguG4WTQK4nWYlv1XyjfNs6u6el4gtporKe8-7RiHWECVIk7d91xzUhbLQP-6xoRHv9jtVJ7DwG49G.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Улица-аллея с красными фонариками, лавками по бокам, мокрым каменным тротуаром с лужами и снегом; на дальнем плане стена с ярким муралом.",задокументировать городскую сцену,False
"https://sun9-78.userapi.com/s/v1/ig2/zoFVj79BipVvIapNp5fsIy6qz34PGkQQlscbuSCIIQr94-UGIRFmbqGvsCPLbbp5UgZ6c7mK8rqVVJZIjtHt6ibu.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",Человек на переднем плане делает селфи; на фоне видны городские здания и небо,сделать селфи,False
"https://sun9-62.userapi.com/s/v1/ig2/xrnxlxTaVHtiAo9Im2oDWPxtqW06OfPqWJchd343-K-cdzDjEh4FYwHIzPeVH87sdU-POQMkM6OgDtLOSYMxnFwR.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Человек стоит спиной к камере на улице; надет бордово-белая полосатая футболка и кожаные брюки, фон — городская улица с витринами и зданиями.",показать одежду,False
"https://sun9-60.userapi.com/s/v1/ig2/HKyE_moUg4vTap0c1sQ-2htEspXJc6y1fDuiF_mfK91NXF14pppxGXC-6gRk3zSVBE-WvmoGfDC8N789VzMEGQBQ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Полная фигура женщины в чёрном спортивном костюме (длинный топ и шорты с белой окантовкой) в солнечном свете позирует возле белой стены и пальмового растения.,показать одежду,False
"https://sun9-53.userapi.com/s/v1/ig2/5SeWTRKreMbI1kpNGqm7GGhg5C5i8Ya1a9Q0xnQfYl7CMe_GKOUrOfVQE2aY5PV39WL4r_yYs51a51syF-gW0BHf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Улица/переулок ночью, украшенный красными фонарями, на мостовой лежит снег; по бокам кирпичные здания и вывески",задокументировать городскую сцену,False
"https://sun9-21.userapi.com/s/v1/if2/m4XBKKbVIvv3yissJF0YI70Oyuo39In38exzS3CdD6Fi8EUHcU9Zr0GwM7_KIjPAHqxpFGOKFYfLeyn5eq4DM4XE.jpg?quality=95&as=32x21,48x31,72x47,108x71,160x105,240x157,360x236,480x315,540x354,640x419,720x472,972x637&from=bu&cs=972x0","Улица с зданием на переднем плане слева; несколько автомобилей припаркованы вдоль дороги, голые деревья и мокрая поверхность улицы",показать городскую архитектуру,False
"https://sun9-79.userapi.com/s/v1/ig2/yBKJWLUd4pg9X37CkmTAXx3YpDQZeTuAY3r_2pMTaLZMiRqQSdm1cL48YBvpwn8ORtNWVKoXjbjosJO7KJ4QE1nY.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Женщина в розовом пальто и шляпе стоит у кирпичной стены возле окна, на подоконнике цветы. На переднем плане — фактура кирпича и окно.",показать одежду,False
"https://sun9-21.userapi.com/s/v1/if1/Q42a6W6l6xey7Vh2iqVWYYVSPTegnnyIQUMBpZ07vd_IyDRgzr-8bP4zCy9eua8xdrWejE8S.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x271,480x361,540x406,640x481,720x541,1080x812,1280x962,1333x1002&from=bu&cs=1333x0","Полуокруглая красная вывеска с жёлтым текстом, размещённая на кирпичной стене возле окна. Вывеска рекламирует колбасу.",показать вывеску с рекламой колбас,False
"https://sun9-29.userapi.com/s/v1/ig2/bvj_HwNweOd9Xm2xbdEcWM50wna0AYGwlvxbVZIdqmMmB_yhUFc8VZoVDr_YFs7BeC8HZG4H3zjwA7MSM2xNGAvU.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Двое людей в куртках стоят у кирпичной стены под красной неоновой вывеской с символами; ночь.,задокументировать городскую сцену,False
"https://sun9-55.userapi.com/s/v1/ig2/LupAtlNh-Hpvpb7huimSlF0jWpjJ-PW19KaQ09-fn_dbBWSnZEu-CK8C2gzarFTYKdOyZKkojlVv-XltRZ38ZfAi.jpg?quality=96&as=32x36,48x54,72x81,108x121,160x179,240x269,360x404,480x538,540x606,640x718,720x808,1080x1211,1280x1436,1440x1615,1448x1624&from=bu&cs=1448x0",Девушка позирует у светлой стены в жакете и коричневых шортах,показать жакет,False
"https://sun9-14.userapi.com/s/v1/ig2/Zjkv91gFYBiIWB-hxU8az6Vf53Vt0_PxcdFKb7hR_tLkuAt-M9lN6HvROiSD3T6fLbbvMlcelCFA9uKCS8tzOXC5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Синяя блузка на вешалке висит перед белыми горизонтальными жалюзи/ставнями; на ткани заметны декоративные линии и небольшие узоры,показать одежду,False
"https://sun9-62.userapi.com/s/v1/ig2/b4k8mkVMe4D-BtSkHOjxyOyxAnSK5ySFbbN_mlOKHiX1H4Tm3K8AkTg-u0cw6cQSbrvoFxVYJd8O-48OdpHAF1K2.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x426,360x639,480x852,540x959,640x1136,720x1278,1080x1917,1280x2272,1440x2556,1442x2560&from=bu&cs=1442x0","Женщина в светлом пуховом пальто и шарфе стоит на пешеходной улице, украшенной красными фонариками. По обе стороны — кирпичные здания, слева стоят красные столики и стулья, над улицей висят провода. Небо голубое, день.",показать одежду,False
"https://sun9-47.userapi.com/s/v1/ig2/nw_28nsI8_9rg4qtLa2mkJjO4uy4vjsFjK1Ctj_nJ0uUh75wX_wLKpOrsnFHOcwnRX2VAxfRuA8C68MWIOn30MoK.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",Женщина в длинном сером клетчатом пальто стоит у каменной стены у входа в стеклянную дверь здания,показать одежду,False
"https://sun9-64.userapi.com/s/v1/if2/a3M9T1CsiJmuS1Zp9rEZNQ4tZE646aSW2KDQyJt3sIfrlmiE_Qa_h3tUbw23UFMsrlpsegRStaSikiYz6MJRbfd1.jpg?quality=96&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x303,640x359,720x404,1080x607,1280x719&from=bu&cs=1280x0","Люди стоят перед окном уличного киоска, продающего напитки; видны вывески и витрина киоска",показать уличный киоск и людей в очереди,False
"https://sun9-79.userapi.com/s/v1/ig2/yJ3LLDo12-H-NP4gai-3cRVfeHza7W1GB5W6p9UZ8K3-h4WCsnmTAHkP5Cg7jbabnAGdTqI74v5YARo_91C8FAO0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Женщина в длинной черной зимней куртке с меховой капюшоном стоит на улице перед витриной магазина с красными декоративными элементами.,показать одежду,False
"https://sun9-86.userapi.com/s/v1/ig2/7QL63BG23RiiM0UHpXlsNyU_IfSwiHqKrg38wtCt_C1nT5mgryggExM8GJFMQJY0ffU4yP0-tJ1jF8K2-2gyIOe1.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0","Женщина в длинном клетчатом пальто стоит на улице возле серой каменной стены; на земле снег, она в черных сапогах и смотрит прямо в камеру.",показать одежду,False
"https://sun9-79.userapi.com/s/v1/if1/tNIoAJUfiPQMcidBPU0fK3Z3CvCBqsG3zEHzo9CuM1zlov8YArgGSg82Y2wgVHTBMhCJBf9Z.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0","Черный автомобиль на городской улице, видны тротуар и фасад здания; на заднем плане — вывески.",показать автомобиль,False
"https://sun9-83.userapi.com/s/v1/ig1/Kt8GxeCoS-g0yYYje-7uEgy7JlubbyJv2axGuBiD4zZuM-QkrE3y5whyQV0yHs8sRTmqoRRu.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x599,540x674,640x799,720x899,960x1199&from=bu&cs=960x0","Портрет женщины на улице в снегу, крупным планом лица, надет шарф с цветочным принтом; на заднем плане виднеется кирпичное здание.",сделать селфи,False
"https://sun9-29.userapi.com/s/v1/ig2/SErhVGlJ_RrYyFv5PFggOBH3OSTCui9HEUle7JHMX5WTJms2NueDqpoHIgRAtvv51zakwhcCzO5rXcV7JT254yVW.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x239,360x359,480x479,540x538,640x638,719x717&from=bu&cs=719x0","Человек в голубой клетчатой рубашке лежит на скамейке на улице, рядом тротуарные плиты; на фоне видны здания и автомобили.",показать человека на улице в лежачем положении,False
"https://sun9-73.userapi.com/s/v1/ig2/zlGjfERWx5gNOqqBlcFWQ2YkFS_1fNodKpL4PLWkg2zqAUGrEYKbeIrC0MboTFXjX8QD9qby-VJu1LqPD8USxxRm.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Две женщины в спортивных худи и штанах позируют на улице на фоне обшарпанной кирпичной стены с облупившейся штукатуркой.,сделать групповое фото друзей,False
"https://sun9-39.userapi.com/s/v1/ig2/xQpebluCbQf9FtJu4vP94hU4HtGeYd4I-ku14QdL0QeWAsuC3eAwoJJe0kcz0VhboOCsG_x5gwJk9XnX1Hma-tGe.jpg?quality=95&as=32x69,48x104,72x156,108x234,160x347,240x521,360x782,480x1042,540x1173,640x1390,720x1563,1080x2345,1179x2560&from=bu&cs=1179x0","Фасад делового центра с вывеской 'ДЕЛОВОЙ ЦЕНТР ПАРТНЕР', стеклянные витрины и окна, перед входом скамья с цветами; на скамье сидит ребёнок",задокументировать городскую сцену,False
"https://sun9-75.userapi.com/s/v1/ig2/8XzBD1fUD3959-z_ub5kugWFWD-6WVgXoggs_83JAJHKWQLdK9f3lO_A3O_Xc3Kam3xatPx9RHiGqI4YdMp83IBk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Один человек в черном пальто идёт по узкой мокрой кирпичной улице, сверху висят красные фонари и гирлянды; слева красные скамейки, по сторонам здания, снег на краях тротуара.",задокументировать городскую сцену,False
"https://sun9-52.userapi.com/s/v1/ig2/sGw3bjP9mtSJZiTDlu13w4DAikJCYI5MdebTir88tjI0tfGaJEV5s6WNFzMDaD9A2IBDQeplwk_nOQHZLBzTkMPn.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в черной пуховике с меховым капюшоном стоит на улице возле витрины магазина; вокруг висят красные декоративные ленты, на фоне кирпичной стены и вывесок.",показать зимнюю одежду,False
"https://sun9-75.userapi.com/s/v1/if1/aAmVoGRaqa7K1tNdHxJSvIWOcGGxuL3ftoYitbSZ4zHBprMTP-37VhA_oRC0iP8BCoyY9BHf.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1000x750&from=bu&cs=1000x0","Черный автомобиль на улице. Два человека стоят по обе стороны от передних дверей с открытыми дверями; на фоне — многоэтажные здания, деревья и парковочная зона.",показать автомобиль на улице,False
"https://sun9-55.userapi.com/s/v1/ig2/64mcgS8rD09yOFe9WiQ_xPEgSvvgm00K3Qdilujkg5m7uOD1-tXAMQ5UUL-APhdXf4RUfX2Dr7MjQdhcEM6bfGjI.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в бежевом жакете-пиджаке позирует на улице перед стеной, солнечный свет.",показать одежду,False
"https://sun9-28.userapi.com/s/v1/ig1/pu-ucimkP1hkdsYcvV2Kthu1K65EjFZG_Qj--ifXmYy-rHtx2t0F9avIe7jUVFS3xFJRsv-q.jpg?quality=96&as=32x35,48x53,72x79,108x119,160x176,240x264,360x396,480x528,540x594,640x705,720x793,872x960&from=bu&cs=872x0","Рекламный плакат в витрине магазина с текстом о подарочных сертификатах на 1000, 2000, 3000 и 5000 руб.",показать рекламное предложение подарочных сертификатов,False
"https://sun9-19.userapi.com/s/v1/if1/_jr0sQPTu89WcyNKtb4DbLJ8JV_2OPBhzEzUL-FsbVv2Y-J3YrrhrHvxEGQPsgQeI3qK8w-h.jpg?quality=96&as=32x20,48x30,72x44,108x67,160x99,240x148,360x222,480x296,540x333,640x395,690x426&from=bu&cs=690x0","Крупное классическое здание с колоннами по фасаду на улице, перед ним деревья, ряд автомобилей на улице",показать фасад здания,False
"https://sun9-75.userapi.com/s/v1/ig1/-Wt5LRraX9ZjAFvWjf2djjAf9SXDaYd3TZsHidCq09HpDyCvhbs3y_uHJ5t0sQPXE7SAJvBQ.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",Портрет женщины пожилого возраста в белой шапке и шарфе на заснеженной городской улице; на фоне — здания и прохожие,портрет женщины на улице,False
"https://sun9-33.userapi.com/s/v1/ig2/ThjnurO5f4jK2swo39ZrtZGfwU3nm2lw8PGOeOs-IQVgiOluVCQatTWb72iQNSYkbIltDRCRJS1TBkFx2C0qT3Oh.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,774x1032&from=bu&cs=774x0","Женщина на улице держит плакат, рядом автомобили; на заднем плане видны городские здания.",позирование человека с плакатом на городской улице,False
"https://sun9-47.userapi.com/s/v1/if2/Nf4IbQVnF8rKgEvEPZTOVTJmj2XdbPsez59ehSJboU-Qjxm9-Y6ckArWFLO-iPCyLiFO5lfwYvBKd2LTi36SQPyI.jpg?quality=96&as=32x18,48x27,72x40,108x61,160x90,240x135,360x202,480x270,540x303,640x359,720x404,1080x607,1280x719&from=bu&cs=1280x0","Уличный киоск с красными меню над окном; у стойки стоят два человека, один снаружи, другой внутри за окном; вид городской улицы",показать уличный киоск и покупателей возле него,False
"https://sun9-2.userapi.com/s/v1/ig2/E9BRScmRFYGEb9wefUAO_PMP6-g0AoUv_HSNlfh9-Xn16XWAK3K-1YewmG49aiMPcwLRBq7nS-_YgysN7ojOhF6J.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x854,720x960,1080x1441,1216x1622&from=bu&cs=1216x0","Букет из оранжевых креветок на палочках, обёрнутый в коричневую бумагу, держит рука. Фон — темная кирпичная стена с гирляндами.",показать товар,False
"https://sun9-78.userapi.com/s/v1/ig2/G4zWlynY5w4VSa5gOA3H7fL-gv-IhzsrTuLKXKfg1xrhlOc7JSBJwhlFtpuxxVxVbcw35Ppgdg1h-NAnLexnW3cb.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в длинном черном пуховике с меховым воротником стоит на улице в снегу, позирует к камере; на заднем плане — темный вход в туннель/гараж и кирпичные стены.",показать одежду,False
"https://sun9-88.userapi.com/s/v1/if2/RdSuCeRIt2sYZInf0bYSYgH1dpaRSGc-Gm6MhdX_6x6dlSIQwztuzMhGvuHkbD6dMzoS-4-xDJ6I3FwncYJhnTm2.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x358,540x403,640x478,720x538,1080x807,1280x956&from=bu&cs=1280x0",Два человека на открытом балконе над городом; силуэты на фоне городских зданий и неба,показать городскую сцену,False
"https://sun9-50.userapi.com/s/v1/ig2/EDtgCGmCSimK7LeVIU5B7PTfm3dk0ajo0S2cmQPZ5aQCUpyEQBAzi4aP5SWOSKETCQT-2j4ScZ4e2Ao_cpRpIg4x.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Человек в розовом длинном плаще и красной кепке позирует на улице, показывая жесты обеими руками; на фоне кирпичной стены с неоновой вывеской и красными ящиками.",показать костюм на улице,False
"https://sun9-77.userapi.com/s/v1/ig2/qxMLOcTYYRaK8z3zo8KLwX0SHOPXrIyq3qbwfkfvPXgs0nvPa1DABA0H4-QWnDihP8puYOqIh048F864h9-9iiDi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в ярко-розовом спортивном костюме стоит возле светлой фасадной стены на улице, позирует для фото.",показать одежду,False
"https://sun9-67.userapi.com/s/v1/ig2/1k_PHp60czJVQS4_8b-o80sEQkpyjQHZrXkPcu4iOleskmaZn92Rpo-E7yB4ZyPn0J70AcbZLtFu356Zs5TWV6OA.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в серо-зелёном вязаном свитере и кожаных брюках позирует на улице; слева виден забор, на заднем плане — деревья с жёлтыми листьями и часть здания. Светлый солнечный день.",показать одежду,False
