image_url,,date_human,wall_url,context,user_type,post_id,post_url,уровень восприятия,объект,категория,image,annotation_text_description_x,annotation_user_intent_x,annotation_has_feor_x,первичный сюжет,Unnamed: 9,Unnamed: 10,photo_id,owner_id,album_id,related_photo_urls,hashtags,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,inside_poi_area,inside_poi_building,annotation_text_description_y,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent_y,annotation_has_building,annotation_has_synagogue,annotation_has_feor_y,annotation_has_other_building,annotation_confidence,model_version,model_timestamp,level,year,poi_name_ru
"https://sun9-54.userapi.com/s/v1/ig2/ELVZ5IUbx0DJRSeG4m53B4DQwhGf_LGphvUX_6T_OQUYSnm9YbMvGP5gFIkLxR21Q_9g0aZ_pIz0n7XZMvY1DiIB.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,2021-01-31 18:22:09,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Женщина в медицинской маске и пластиковом фартуке режет лук на зеленой разделочной доске; справа лежат овощи и кухонный инвентарь: красный перец, терка, миска с натертой морковью, нож на доске. В фоне столы и стулья в помещении.",показать процесс приготовления пищи,,,,,457241871,-76634753,-7,,,58.007482,56.254924,58.00763133,56.25514588,21.13273795,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Женщина в медицинской маске и пластиковом фартуке режет лук на зеленой разделочной доске; справа лежат овощи и кухонный инвентарь: красный перец, терка, миска с натертой морковью, нож на доске. В фоне столы и стулья в помещении.",indoor,portrait,FALSE,"доска для нарезки, нож, красный перец, лук, терка, миска, стол, стул",нарезка овощей,показать процесс приготовления пищи,FALSE,FALSE,FALSE,FALSE,0.82,gpt-5-nano,2025-11-23T20:21:50.796080+00:00,уровень 4*. жизнь общины,2021,ФЕОР
"https://sun9-57.userapi.com/s/v1/ig2/Cxy_el7XhQX50MBvSdrPZ4RKyn0JkMvMsdUD1BClKMmVyF5AE7TOCBX4kVqeXUXsGEQSX64__o4Uuacgs2c_VCYE.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2021-10-25 17:03:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Женщина стоит в помещении за длинным столом, накрытым зелёной тканью, на котором расставлены тарелки с едой; она улыбается и показывает жест peace",показать человека на фоне сервировки стола,,,,FALSE,457242296,-76634753,-7,,,58.00751,56.25466,58.00763133,56.25514588,31.64429348,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Женщина стоит в помещении за длинным столом, накрытым зелёной тканью, на котором расставлены тарелки с едой; она улыбается и показывает жест peace",indoor,portrait,FALSE,,,показать человека на фоне сервировки стола,FALSE,FALSE,FALSE,FALSE,0.73,gpt-5-nano,2025-11-23T20:21:50.796821+00:00,уровень 4*. жизнь общины,2021,ФЕОР
"https://sun9-11.userapi.com/s/v1/ig2/oWbtUUlghBc3Mf_0vW4OZoB13GECi8JKCjyvjxJIbUvLrbvMn0RRh84ZJChNA3lAn4HUj-EyRgiXKLPpBkRL0RJU.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-01-20 19:42:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Мальчик в синей футболке стоит в помещении; взрослый мужчина держит его руку, на предплечье мальчика виден ряд кольцевых элементов/брекетов.",показать процесс осмотра/реабилитации руки,,,,,457242397,-76634753,-7,,,58.007559,56.255228,58.00763133,56.25514588,9.386153685,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Мальчик в синей футболке стоит в помещении; взрослый мужчина держит его руку, на предплечье мальчика виден ряд кольцевых элементов/брекетов.",indoor,portrait,FALSE,"пол, окно, занавески, стеллаж, мебель",,показать процесс осмотра/реабилитации руки,FALSE,FALSE,FALSE,FALSE,0.75,gpt-5-nano,2025-11-23T20:21:50.799305+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-15.userapi.com/s/v1/ig2/q6SwMte__WUE57VM3HdKlX4i9JjnHKYhRscfKpKh5trggwiMRU7OhDjP4NlChM0mxdZNMCdQp8ba5ruCtTXJ33eA.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2021-10-25 17:03:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Блюдо из жареных кусочков на белой тарелке, украшенной зеленью, на столе с бокалами, свечами и салфетками",показать еду,,,,,457242293,-76634753,-7,,,58.007559,56.254712,58.00763133,56.25514588,26.79618608,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Блюдо из жареных кусочков на белой тарелке, украшенной зеленью, на столе с бокалами, свечами и салфетками",indoor,food,FALSE,"тарелка, бокалы, свечи, стол, зелень",приём пищи,показать еду,FALSE,FALSE,FALSE,FALSE,0.74,gpt-5-nano,2025-11-23T20:21:50.800262+00:00,уровень 4*. жизнь общины,2021,ФЕОР
"https://sun9-72.userapi.com/s/v1/ig2/WieoAaGP-8XaYeFY1FgbNbSLniVDVLKMt7M_momU6RsQE5m398dv4FJq2Xa72OsLkP8R5tKFoHKd1KmKMNe9Xti-.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-01-20 19:42:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Три девушки в помещении у жёлтой стене держат горшки с жёлтыми цветами,показать трёх девушек с цветами на фоне жёлтой стены,,,,,457242401,-76634753,-7,,,58.007531,56.25532,58.00763133,56.25514588,15.15572098,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,Три девушки в помещении у жёлтой стене держат горшки с жёлтыми цветами,indoor,group_portrait,FALSE,"горшки с цветами, жёлтая стена, люди",позируют для фото,показать трёх девушек с цветами на фоне жёлтой стены,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.804535+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-56.userapi.com/s/v1/ig2/GPuRj_zuaBYVzaWWLrlPccsTpZZjths_XSCTzMWTGNVk7dtU53OhXjC2OMxFLLsRv55PKAnFgAozR3P2Bcs9zHCO.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-01-20 19:42:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в помещении, на столе фрукты, напитки и посуда; видны окна с занавесками на фоне.",задокументировать групповую встречу за столом,,,,,457242398,-76634753,-7,,,58.007559,56.2554,58.00763133,56.25514588,16.9946672,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей сидит за длинным столом в помещении, на столе фрукты, напитки и посуда; видны окна с занавесками на фоне.",indoor,group_portrait,FALSE,"стол, посуда, фрукты, напитки, стулья, окна, занавески, люди","сидят за столом, общение",задокументировать групповую встречу за столом,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.808349+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-80.userapi.com/s/v1/ig2/hFiB3OpgCauKmFH3SVzZvluix03cvwfmgufD8_iHOEKky1u5-4ZBPWwUmqk_KWEYe1cYCx53Jw2FdkfLbL2_5uTq.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-04-13 18:52:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Руки человека ведут процесс рисования и раскрашивания на бумаге с панелями комикса на деревянном столе; вокруг лежат цветные карандаши и ручки.,показать процесс рисования и раскрашивания на столе,,,,,457242451,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,Руки человека ведут процесс рисования и раскрашивания на бумаге с панелями комикса на деревянном столе; вокруг лежат цветные карандаши и ручки.,indoor,interior,FALSE,,,показать процесс рисования и раскрашивания на столе,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.809423+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-70.userapi.com/s/v1/ig2/6pQ5NnIzh9CcnkiM3uVsdyypQgPTL6LLy-gA2Wv_8K2eMfly8kxWgYfJqZLSwtgRmj-9yh8ecyNlvOH74bNx1L5A.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-22 7:09:54,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Пожар из деревянных поддонов на улице; пламя поднимается над кучей поддонов, вокруг стоят люди.",задокументировать городскую сцену,,,,,457242497,-76634753,-7,,,58.007601,56.255003,58.00763133,56.25514588,9.067902408,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Пожар из деревянных поддонов на улице; пламя поднимается над кучей поддонов, вокруг стоят люди.",outdoor,urban_detail,FALSE,"деревянные поддоны, огонь, тротуар, люди",наблюдают за костром,задокументировать городскую сцену,FALSE,FALSE,FALSE,FALSE,0.74,gpt-5-nano,2025-11-23T20:21:50.811902+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-88.userapi.com/s/v1/ig2/V7NNmtrveYpu-LG2yJN2tfuCcOdab5t3lp03NJ3e11azdv-fsVlC4TBP7s5VElfbn_rXhr_YQ_zsDI_A5EEUxP5T.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-12 19:14:52,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в светлой комнате, за столом блюда и напитки; окна с занавесками. На стене оранжевый баннер с белым символом лампы.",показать группу людей за столом во время трапезы,,,,FALSE,457242479,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей сидит за длинным столом в светлой комнате, за столом блюда и напитки; окна с занавесками. На стене оранжевый баннер с белым символом лампы.",indoor,group_portrait,FALSE,"стол, стулья, окна, занавески, баннер, бутылки, тарелки, чашки","разговоры, прием пищи",показать группу людей за столом во время трапезы,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.814118+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-8.userapi.com/s/v1/ig2/d43QOxg9t-qUbZQzHjfnItk8BGm4bASDiDpuhuD3NTTG5O-CHawAsFf46V2HQwoaCIDoE7nh1KSELEtWvYo_xK_8.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-22 7:09:54,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей на улице держит плакаты/таблички, участвуют в демонстрации.",задокументировать городскую сцену,,,,TRUE,457242495,-76634753,-7,,,58.007622,56.254805,58.00763133,56.25514588,20.10853624,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей на улице держит плакаты/таблички, участвуют в демонстрации.",outdoor,group_portrait,FALSE,"люди, плакаты, таблички, тротуар, дорога, дерево, здание",демонстрация,задокументировать городскую сцену,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.816930+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-4.userapi.com/s/v1/ig2/QRMjAF2w1MxNgOzs7UN2Xq3dedRU5iHwFlwC18CB2WnG96sAAXkX6Pxhck7Wrc2121UWJP1WEYk05TEEjC1gS1cD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-12 19:14:52,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Двое детей стоят внутри помещения перед яркой стеной с надписью ENERGY и рисунками, держат бумажные пакеты/сумки",позирует для фото,,,,,457242480,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Двое детей стоят внутри помещения перед яркой стеной с надписью ENERGY и рисунками, держат бумажные пакеты/сумки",indoor,group_portrait,FALSE,"стул, стол, стена, вывеска, рисунки на стене",позирование для фото,позирует для фото,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.818601+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-70.userapi.com/s/v1/ig2/hFkD1wVeC8coaWTT-KiExqV-nxYrB_eEAIptv4-ADRWhVJZ8Jr3YpFdGo9Yp2XXSmgVopXujgcz1mWsH7KydKfeI.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-12 19:14:52,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за столом в помещении, на столе тарелки, напитки и еда; в комнате желтые стены и ярко пропускающие свет окна с занавесками.",показать групповое застолье,,,,,457242481,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей сидит за столом в помещении, на столе тарелки, напитки и еда; в комнате желтые стены и ярко пропускающие свет окна с занавесками.",indoor,group_portrait,FALSE,"стол, тарелки, чашки, напитки, еда, окна, занавески, стулья","еда, общение",показать групповое застолье,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.819626+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-19.userapi.com/s/v1/ig2/XmvvYAkA22s1N2tCm43O_PWG0Mc8pF-hW8Z5QkPBtD3L8ugOK7aVb4ydAHSXI1bbS16P-c1SFH-ZJYjhEb3NTxdY.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-02 10:41:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Три молодых человека сидят на диване в комнате с оранжевыми стенами; все смотрят в телефоны.,показать бытовую сцену,,,,,457242453,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,Три молодых человека сидят на диване в комнате с оранжевыми стенами; все смотрят в телефоны.,indoor,interior,FALSE,"диван, кресла, стол, телефоны",пользование смартфонами,показать бытовую сцену,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.819921+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-51.userapi.com/s/v1/ig2/nNz9bsyLvMFJ6BCz0qJU70fCPG8szA-DvbhVfYAntEYQFsJfpVXZRRmKl5-HgCPsI2bWKIgPLRh_eNvkmAskc-sb.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-04-13 18:52:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Две молодые женщины стоят внутри помещения перед ярко-жёлтой стеной с логотипом; одна держит большой лист с рисунком.,показать двух людей с рисунком на фоне стены,,,,FALSE,457242445,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,Две молодые женщины стоят внутри помещения перед ярко-жёлтой стеной с логотипом; одна держит большой лист с рисунком.,indoor,group_portrait,FALSE,"стена с надписью, стул, стол, пол, рисунок",позирование для фото,показать двух людей с рисунком на фоне стены,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.831438+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-88.userapi.com/s/v1/ig2/iR1Vv9KZQG0Q8cq0LWf5iFpmaDdg0YdAGO3dK5lH6khAC2aShko2tQjR4m7BdpbImxgTUIur6ZaPAIpr_Qpdv8Nk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-12 19:14:52,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Две девушки сидят за столом в помещении. На столе тарелки с закусками и суши, банки напитков и желтые бумажные стаканы, ярко-желтые салфетки. Фон — окно с занавесками и радиатор.",показать дружескую встречу за столом с едой,,,,TRUE,457242482,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Две девушки сидят за столом в помещении. На столе тарелки с закусками и суши, банки напитков и желтые бумажные стаканы, ярко-желтые салфетки. Фон — окно с занавесками и радиатор.",indoor,group_portrait,FALSE,"стол, тарелки, стаканы/чашки, суши, напитки, скатерть, окна, занавески, радиатор","еда, общение за столом",показать дружескую встречу за столом с едой,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.833194+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-30.userapi.com/s/v1/if2/vUJdUCiKty--Caoe4I_XWKxDfRhLm1Yk0F1UMjwKq888x_cctJvb6gJPHKQE11ONsJCvjP7JmbfhN0RnycxblNwj.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",,2022-05-22 7:09:54,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа молодых людей стоит на открытой площадке у здания, перед ними костёр/очаг с углями. Люди улыбаются и позируют на камеры.",показать группу людей на улице,,,,,457242499,-76634753,-7,,,58.007594,56.254897,58.00763133,56.25514588,15.23825113,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа молодых людей стоит на открытой площадке у здания, перед ними костёр/очаг с углями. Люди улыбаются и позируют на камеры.",outdoor,group_portrait,FALSE,"костёр/очаг, площадка двора, здание, окна","позирование, общение",показать группу людей на улице,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.834998+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-49.userapi.com/s/v1/ig2/XvcA1ntV4-2gWx0P1bjcGvdoD5VGVdXph7gffRLmxfVRDRS1VskScCTr2tj67m4Hv4i3lYyjj8fyOy8aBTzd9Vuc.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-02 10:41:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в помещении: окна с занавесками, часы на стене, баннер на стене.",задокументировать встречу группы,,,,,457242456,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей сидит за длинным столом в помещении: окна с занавесками, часы на стене, баннер на стене.",indoor,group_portrait,FALSE,"стол, стулья, окна, занавески, часы, баннер","разговоры за столом, общение",задокументировать встречу группы,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.837500+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-78.userapi.com/s/v1/ig2/CUam110c6_362uar2PzIc4laS-KwaB2ye6wdFwsRhsNTF-N2kmC0fj9EJ-HYdUk60vgtEYr00Uw7JnL8vwnTeEHN.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-02 10:41:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа людей за длинным столом в помещении на фоне желтых занавесей; на столе закуски, банки газировки, тарелки и посуда.",показать группу людей за столом во время еды,,,,,457242459,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа людей за длинным столом в помещении на фоне желтых занавесей; на столе закуски, банки газировки, тарелки и посуда.",indoor,group_portrait,FALSE,"стол, стулья, банки газировки, тарелки, еда, закуски, окна/занавеси, посуда","еда, общение",показать группу людей за столом во время еды,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.838907+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-13.userapi.com/s/v1/ig2/f2IWkpPKD0LNlwTiL2tQxRZozQPyWQeI_ltNQDUMjkKaaIZ3cA7wf5obhmkpmdEzZVcvJgYZkwF6aCRqLsSAKVVD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-12 19:14:52,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Группа из пяти человек сидит на диване в ярко окрашенной комнате, улыбаются и держат игровые устройства/геймпады","показать группу друзей на диване, играющих на устройствах",,,,,457242475,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Группа из пяти человек сидит на диване в ярко окрашенной комнате, улыбаются и держат игровые устройства/геймпады",indoor,group_portrait,FALSE,,,"показать группу друзей на диване, играющих на устройствах",FALSE,FALSE,FALSE,FALSE,0.8,gpt-5-nano,2025-11-23T20:21:50.845288+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-64.userapi.com/s/v1/ig2/1uUM3YCJ0ByVLCqtPiqvzJj5UDocGczGhlmtTY2j472atmUWfWJgdQTGWUQqjKUoJC1DjECtbeFUXMpwBxP_dUhk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-05-02 10:41:53,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Два мужчины стоят возле стола в помещении и пожимают руки; на столе лежит блокнот, рядом стул и другие предметы. Желтая стена с плакатами и надписями на фоне.",показать рукопожатие между двумя мужчинами в помещении,,,,,457242454,-76634753,-7,,,58.007608,56.255281,58.00763133,56.25514588,8.372489563,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Два мужчины стоят возле стола в помещении и пожимают руки; на столе лежит блокнот, рядом стул и другие предметы. Желтая стена с плакатами и надписями на фоне.",indoor,group_portrait,FALSE,"стол, стул, блокнот, бумага, телефон, ноутбук",рукопожатие,показать рукопожатие между двумя мужчинами в помещении,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.849898+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-55.userapi.com/s/v1/ig2/EH-kF8vdsAibaiVp6EULf2bJkz2epOInNlzi_KyXHcePCNuWPoxGkrDLWDHvycZb9kylf1c1HhNNVJcQ_xXESpms.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",,2022-01-20 19:42:36,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Молодая женщина в светло-голубой футболке держит букет цветов на фоне желтой стены,показать портрет женщины с букетом,,,,,457242400,-76634753,-7,,,58.007573,56.255267,58.00763133,56.25514588,9.643169547,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,Молодая женщина в светло-голубой футболке держит букет цветов на фоне желтой стены,indoor,portrait,FALSE,"человек, букет цветов, одежда, стена",,показать портрет женщины с букетом,FALSE,FALSE,FALSE,FALSE,0.79,gpt-5-nano,2025-11-23T20:21:50.861583+00:00,уровень 4*. жизнь общины,2022,ФЕОР
"https://sun9-80.userapi.com/s/v1/ig2/pzpm3vt_hkkY1Cuw9iScO9b1bDFNXItU-ah5caYDGcjzlusOVDBx4bgwHbmVsxOECAwMCnBXSksSEpm5T7Oe0zYc.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,2021-01-31 18:22:09,https://vk.com/wall-76634753,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Женщина в полосатой кофте и фартуке моет что‑то в металлической миске над раковиной в помещении с несколькими раковинами, зеркалом и мыльницей.",показать бытовую сцену: мытьё посуды в раковине,,,,FALSE,457241873,-76634753,-7,,,58.007566,56.255162,58.00763133,56.25514588,7.326717367,or avner habad community center,-76634753,,,,,,,TRUE,TRUE,"Женщина в полосатой кофте и фартуке моет что‑то в металлической миске над раковиной в помещении с несколькими раковинами, зеркалом и мыльницей.",indoor,interior,FALSE,"раковина, зеркало, кран, мыльница, миска, столешница, полка",мытьё посуды,показать бытовую сцену: мытьё посуды в раковине,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.861861+00:00,уровень 4*. жизнь общины,2021,ФЕОР
