image_url,уровень восприятия,объект,категория,image,annotation_text_description,annotation_user_intent,annotation_has_feor,первичный сюжет,,
"https://sun9-3.userapi.com/s/v1/ig2/0mI5qjopLTc7cxDlettTzUNmyWlAHSu8iht_AZrDtApUE533stDOE-iAdxGw9UoZKotOme0Quf7BnZyiL-v6_rXk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 3. музей,ФЕОР снаружи,Архитектурная доминанта / Наследие,,"Потёртый розово-красный фасад старого здания по улице, вход через арку и дверь с ступенями перед ним; слева дерево, справа припаркованный автомобиль",показать фасад старого здания,yes,фасад,,
"https://sun9-32.userapi.com/s/v1/ig2/K-Ecm0-z3p28PhqARHzSDRf81WKo1t2-GwpSaz3OGuYVz7ajv9vb3tcZmh3Kp6vG9uLyRrX69Xj99inkyddcTkBp.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 3. музей,ФЕОР снаружи,Архитектурная доминанта / Наследие,,"Фасад старого красного здания с арочным входом и деревянной дверью; окна по бокам, декоративные детали над входом; сверху свисает зелень.",показать фасад здания,yes,фасад,,
"https://sun9-38.userapi.com/s/v1/if1/lWGgkTQVgDYfhLReaJ138H1Ln65NeFZ5YALnJFCGkO7aDrWYrGo_FBI6rhkbEvB7VS_yfzM-.jpg?quality=96&as=32x21,48x31,72x47,108x70,160x104,240x156,360x234,480x312,540x351,640x416,690x449&from=bu&cs=690x0",уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,"Старая улица: слева крупное двухэтажное кирпичное здание с башнеобразной частью на углу, впереди припаркован автомобиль; по обеим сторонам улица с деревьями без листвы; вдали проходят люди.",задокументировать городскую сцену,yes,исторический облик,,
"https://sun9-21.userapi.com/s/v1/if2/m4XBKKbVIvv3yissJF0YI70Oyuo39In38exzS3CdD6Fi8EUHcU9Zr0GwM7_KIjPAHqxpFGOKFYfLeyn5eq4DM4XE.jpg?quality=95&as=32x21,48x31,72x47,108x71,160x105,240x157,360x236,480x315,540x354,640x419,720x472,972x637&from=bu&cs=972x0",уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,"Улица с зданием на переднем плане слева; несколько автомобилей припаркованы вдоль дороги, голые деревья и мокрая поверхность улицы",показать городскую архитектуру,yes,исторический облик,,
"https://sun9-11.userapi.com/s/v1/if2/vVj5obVFowFLSAflc_OeelpqEZkc_ZmUo6aHNdUU_VGTxpom8qZD8vY6lI_MZowPI8sQyH93M2fjgJznIqWmyCfz.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,"Жёлтое деревянное здание на улице в снегу, перед ним припаркованы автомобили; вокруг многоэтажные дома",показать фасад здания,yes,фасад,,
"https://sun9-20.userapi.com/s/v1/ig2/am-7IRMgOa0KtEoddfHeUS5c9h3qeJQff7RCxoLPBBZ0sM5nitV85tZAaBLZo8VI-YSdaUcY7aYMP0MEgJodCtbc.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0",уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,Двухэтажный светло-бежевый фасад старого здания на переднем плане; за ним высокий современный темно-синий небоскрёб,показать фасад здания,yes,фасад,,
"https://sun9-10.userapi.com/s/v1/ig1/emPjVWX3QDTZvnNC8CXNKHDs3wNvdrO39Dra0wA7Ud3eKG5qd8kGyiCs59UzxdiD3j35FpIi.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1008x1344&from=bu&cs=1008x0",уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,"Городской пейзаж вдоль улицы: передний план — желто-оранжевое здание с серой крышей, далее многочисленные здания и парковка, на фоне небо с облаками",задокументировать городской пейзаж,yes,часть городского пейзажа / фасад,,
"https://sun9-59.userapi.com/s/v1/ig2/T_kig5rsakH1ENqiX1oSz5rvqm5b0bQWYqIQUsE7Gr3XuR2sSREGO7MBxzaWSLIzh-5qswU2IhwSYXGM3KYw2VZG.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0",уровень 3. музей,синагога внутри,Культурный туризм,,Интерьер: на переднем плане несколько стопок толстых переплетённых книг с надписью TORAH; слева частично виден музыкальный инструмент; на фоне окно с растениями.,показать интерьер с книжной коллекцией,,,,
"https://sun9-44.userapi.com/s/v1/ig2/-Kghwr-RBL924zaZbZeBEV77wNsi89Lia-FZ9ytS70iv698y3q5XO8Xah2k7oKpbQlDturjWWHzeeGcINrLVzhw5.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0",уровень 3. музей,синагога внутри,Культурный туризм,,"Интерьер помещения с массивной деревянной балюстрадой спереди, на заднем плане резной шкаф и светильники на стойках; потолочные панели.",задокументировать интерьер помещения,,,,
"https://sun9-3.userapi.com/s/v1/ig2/YcXJqOHNMeowIXfJffP39xvS8avsMyu8FdrfciqQle3AJ1abC-n-onICuE0jtnKj4VwJqVfNKxsJiE-BnLosHX-2.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,1560x1560&from=bu&cs=1560x0",уровень 3. музей,синагога внутри,Культурный туризм,,Уголок внутри помещения: декоративная ткань/скатерть с рисунком и надписью лежит под стеклянной поверхностью; сверху видны зелёные листья растения,показать декоративную ткань,,,,
"https://sun9-62.userapi.com/s/v1/ig2/vzd93n96Uhwwn9uoo1QP4VQ95ps6oy1LMN2-IezHGfvRWdY4oev6Axi-RfAa5EYxpjagVVpmIobzVM0Puh4Evsb0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",уровень 3. музей,синагога внутри,Культурный туризм,,"Коричневая кожаная обложка книги с золотыми надписями: на иврите «תורה» и латинскими буквами «TOPA»; снизу подпись «C переводом на русский язык». Обложка лежит на синей поверхности, видны декоративные цепочки.",показать обложку религиозной книги,,,,
"https://sun9-28.userapi.com/s/v1/ig2/8kNvMLo9Pub4a5EORuMPw1RWQI7AuDesp9nhatmAimno-BEu0zKmAsotnxV4sTwRRjg0lQzYG8-d7r72uWVHmgFP.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 3. музей,синагога внутри,Культурный туризм,,"Страница с таблицей букв на светлом фоне; видны клетки с символами иврита/кириллицей, рядом маленькая плюшевая игрушка.",показать страницу со учебной таблицей букв,,,,
"https://sun9-80.userapi.com/s/v1/ig1/u7Iy-JH51Nw9yC0tO9RwaLAsmtS_wofMw3v-P_Dnvs6ioKQPf36cwzexFMV6CdtCZuUSdNWG.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"На столе лежат несколько прямоугольных коричневых тортов на белых подносах; в фоне диван с подушками и игрушками. Видна рука, держащая кусочек торта слева.",показать выпечку,,,,
"https://sun9-82.userapi.com/s/v1/ig2/swNZAfPhlA3bNNIrYwliEXx29UVm53e-_6x0YDGlTExuqVHW8vViYUyakrHcIU2o3wFOGp_ET9YXq37KAxcz7Vba.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Страница документа с таблицами и печатями, лежащая на поверхности стола",показать документ,,,,
"https://sun9-59.userapi.com/s/v1/ig2/3Va_XuWw5hN4BtbudMQSTgDXrH_4qsXB7jK7j6gAJtBEg7gvVIFyZcVEIhod46gxQJJxOLO-I2QTJpAVPNltKJpN.jpg?quality=95&as=32x44,48x66,72x100,108x149,160x221,240x332,360x498,480x664,540x747,640x885,720x996,1080x1494,1280x1770,1440x1992,1851x2560&from=bu&cs=1851x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,Страница книги с напечатанным русским текстом; видны абзацы и номер страницы внизу справа,передать страницу книги с русским текстом,,,,
"https://sun9-5.userapi.com/s/v1/ig2/kvXppV3c4zfBPmzAN7Civ0fPqutNMQVk5h170XfBQdj1iheB7dsRk4DqRyVoJJve3MD7MvG4dGKS-4kHgpFktMve.jpg?quality=95&as=32x44,48x67,72x100,108x150,160x222,240x333,360x499,480x666,540x749,640x888,720x998,1080x1498,1280x1775,1440x1997,1846x2560&from=bu&cs=1846x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Страница книги с печатным русским текстом, видны заголовки и абзацы.",показать страницу с текстом,,,,
"https://sun9-52.userapi.com/s/v1/ig2/IsUQjG8CKRiJy8FrKoNqMeIXYqw5d3Xh7z2cPuyEQm53mA4bHCkW8PHy9pavcDJQqIjq03vZef8nKEqxDM7tHeAz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Интерьер зала с рядами красных кресел; люди в талитах стоят у кресел, окна по бокам и мебель на заднем плане",показать интерьер религиозного зала во время службы,,,,
"https://sun9-46.userapi.com/s/v1/ig2/O5HVNRxnGBtXEHdV7DU_Uf0lNRNNtM2ZzVTAcmIOH97UH6TH2dJ0N1nXjpTLVQWcLgpGN5mkqZ4zKth2WFvobTZO.jpg?quality=95&as=32x44,48x66,72x99,108x149,160x221,240x331,360x496,480x662,540x744,640x882,720x993,1080x1489,1280x1765,1440x1985,1857x2560&from=bu&cs=1857x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Страница текста на русском языке, печатный шрифт, видны абзацы и номер страницы внизу.",показать страницу книги,,,,
"https://sun9-36.userapi.com/s/v1/ig2/_SzPw6IxRmU8ssfPt6wYpFOyzxv-XCNnWRYY3PpC6n3kyXSF-BGktbmPU4hUQpD0JjiOkREYYGU5vLNRpspEQ2pz.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,Чёрно-белая страница с портретом пожилого мужчины и текстом биографической статьи,показать портрет и биографическую страницу,,,,
"https://sun9-31.userapi.com/s/v1/ig2/vkZVqtrOTYJbx8nBmAE0t3dXKfZf9Ul8JK2ppInvNtxKq92t7JCbHl6znD9nPpv46oVUKmfkwtB0cZoxWSs70b51.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Интерьер зала: ряды красных кресел, человек в костюме читает книгу на переднем плане, другие люди стоят у спинок скамей; вдоль стены окна, в помещении есть деревянные перегородки.",показать интерьер зала,,,,
"https://sun9-4.userapi.com/s/v1/ig1/Fe8GYUaVf24aVoDvVgEkHYXQnIHuXIpTFC9ps1wtoaoD9ZpXkd9RV-aKWTUZVnGXc3Fs7_ye.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,Рука человека над столом с подарочными коробками и упаковками; на столе видны яркие рисунки и улыбающаяся желтая игрушка среди подарков,показать подарки и подарочные коробки на столе,,,,
"https://sun9-11.userapi.com/s/v1/ig1/OqD8DZTLLyQPFZiEEHAXOtDqqrXNwSJHowYkXRrmVsE_a38eQpjBs7uiaUZNGYP0i6Usrt9L.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"На длинных столах в помещении расставлены голубые пластиковые пакеты и черные мусорные мешки, на переднем столе лежит белая крышка от контейнера.",показать мусор и упаковку на столах внутри помещения,,,,
"https://sun9-77.userapi.com/s/v1/ig1/XYmi2b5SQPoheVi_AG5yDy7b6Yt0yBL2sWGXpoL58p9y7M3aoOwtOCuOHDGJDIebd_p82G0Y.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Группа мужчин в белых талитах вокруг деревянного ковчега/шкафа внутри синагоги; видна деревянная ограда-перила, тёплое освещение и потолочные панели.",задокументировать молитвенную сцену,,,,
"https://sun9-31.userapi.com/s/v1/ig1/zMqfp0jk9PaFe_ymAIDn7o6HrDI3EL1-hf0uyiGl3yxJWCY0ZryrfHCCZB0NOmKJdbqZE5hT.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,Много кусочков арбуза в белой миске на столе,показать еду,,,,
"https://sun9-17.userapi.com/s/v1/ig2/IUTgeMkhIf2eNh_hfeBrnDO6Ls9O7S5ER7YNLvIN4YgGo57Dgt9no_hutyvRHZxBZvnv_TaGK-r0tAiPCW1AkqOP.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,синагога внутри,Сакральное ядро / Контент общины,,"Группа людей в помещении вокруг длинного стола: на переднем плане мужчина держит тарелку с куском выпечки, перед ним лежит большая прямоугольная выпечка на противне; люди стоят и заняты раздачей/подачей блюда.",показать еду,,,,
"https://sun9-56.userapi.com/s/v1/ig2/mYXqG_rdMUobLxSX5z1_SZC7lso8edcwUw3vW4qUmUb79pTLBQlOrPr_oOYasTajBVCOA-v-g5u7hbY3W6B3oMzr.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Две девушки за столом в помещении занимаются живописью; перед ними яркие холсты и палитры с красками, кисти; на столе чашки, тарелка с закусками; в углу гитара; окно и радиатор на фоне.",показать процесс рисования двумя девушками за столом,,,,
"https://sun9-25.userapi.com/s/v1/if1/c51oGCcNukuPfvV8xB9GUO2Ioh2XFg4iwAJ9iERZCSrDIA1QG31LrZ53wso0QDUS-VnZmAyr.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за столами в помещении класса; на стене яркая вывеска SMART, окна с цветными занавесками. Люди делают заметки и обсуждают материал.",задокументировать учебную сцену,,,,
"https://sun9-2.userapi.com/s/v1/if2/fpnm3D5JKkG_5yAPDgf_hxE3uEvkjV-X4X9Tvf6PxGoQhbGz6pM9t2G6C-SFNsIPUF-6JUZq4Pi_OY2jHoOFRdU2.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей на открытой площадке перед зданием; все улыбаются и поднимают руки, создавая радостную композицию. Перед ними на земле расположено круглое кострище с пеплом.",провести групповую фотосессию на улице,,,,
"https://sun9-52.userapi.com/s/v1/ig2/leCcCHwGEfV_IaXiTIymTrygpIWzqrPpqslk6VyQX-y5JOOiLTIqmOSzMVCUNLhmwa6VtCWoMW9w2Gw2zxbhxQtN.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа девушек вокруг стола в помещении; на столе разложены карточки, возможно игра или занятие; ярко-окрашенные стены желто-оранжевого цвета на заднем плане.",показать группу людей за столом во время карточной активности,,,,
"https://sun9-88.userapi.com/s/v1/ig2/JSc36_KxJlKVAd3greVcqTfrkeQS-yAUn0kA3S4DMi0tIOtqY72hQSggVXXfP16cV2QZI3eQa_-_6aE9fWUQRcsR.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Три женщины стоят на улице, позируют перед камерой; на заднем плане видны здания и улица.",позирование группы на улице,,,,
"https://sun9-21.userapi.com/s/v1/ig1/XmlBorLxoDHv2DyvFr9BbIz4GenckapIKg6YHnKZR3iMUZxlycuBizSth0GNlW6K5HdptrJ2.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Письменный диплом на градиентном фоне: верх голубой, низ розовый, тексты и логотипы, подпись",показать диплом победителя,,,,
"https://sun9-65.userapi.com/s/v1/ig2/f4Oj5ulerXsKqoYVrN5KcygCHnKIyPgT_H7wgeheXH5nKMzLt5Y-EqUMJ3r-9oWYCP5Any7mA0v5XTYBNaz-wVxS.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Девочка в школьной форме возле стола с блюдами; интерьер комнаты, сервировка стола",показать сервировку стола на школьном мероприятии,,,,
"https://sun9-49.userapi.com/s/v1/ig2/D6LNmIUU8yMLBZwssgZyPn5ccS6luIzeebA4lD69P7v6QMDJKd-dnoPLYSdZz6Z4pLFZNvSZ9koWeF4GxJUsRu_c.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Два мужчины в помещении: один держит голову другого, как будто выполняется стрижка или укладка. На столе лежат телефон и открытая желтая книга; в фоне зеркало и ярко-жёлтая стена.",показать процесс стрижки волос,,,,
"https://sun9-65.userapi.com/s/v1/if2/a1ABEeZVVJTZGWGMXcmndK6m1stg0BHcSGAF2opAjzOvJIh59vm64FzVsdnxK73a-rra_y_gCHyMWaHaXpNVHfwa.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Две девочки стоят рядом у выставочного стенда с фотографиями и коллажами на стене внутри помещения; слева видна растительность; перед ними круглый стол в белой скатерти с предметами.,показать двух детей возле экспозиции с фотографиями внутри помещения,,,,
"https://sun9-4.userapi.com/s/v1/if1/o9Ykn76PeoogB3vC5iIjtC4CW7vrL8RQLJG4wegrDJBX4am6Cm2JTxGmBszDKZVkWP3MLCYv.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Интерьер классной комнаты: круглые белые столы и разноцветные стулья, яркие стены с полосами и надписью SMARTJ, радиатор вдоль стены",показать интерьер класса,,,,
"https://sun9-61.userapi.com/s/v1/ig2/9zzvIMRn6ogzlDlhrNf9zH0Aw-vEIugP4Y6neDcj1zujEhKpEQsQ7MHGDugJWPwiRrBTxblc90J_dJrU7lB9tiVq.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Два мальчика за столом готовят суши: один стоит и обрабатывает ингредиенты на разделочной доске, рядом миски с рисом и овощами, на тарелке лежат готовые роллы",показать процесс приготовления суши,,,,
"https://sun9-77.userapi.com/s/v1/if1/agh2XPAYaUjGhBbxa7JbHQrDvsSN2H4Bvy6EZMmzwfMEYcVznG2JqqSnFD1T2vU6yCMivdkR.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x359,540x403,640x478,720x538,1080x807,1280x956,1296x968&from=bu&cs=1296x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа детей за столом в помещении, занятые созданием цветных бумажных поделок; на столе тетради и пластиковый лоток с бумажными цветами, на заднем плане видны другие дети.",показать детей за творческим занятием в классе,,,,
"https://sun9-54.userapi.com/s/v1/ig2/ELVZ5IUbx0DJRSeG4m53B4DQwhGf_LGphvUX_6T_OQUYSnm9YbMvGP5gFIkLxR21Q_9g0aZ_pIz0n7XZMvY1DiIB.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Женщина в медицинской маске и пластиковом фартуке режет лук на зеленой разделочной доске; справа лежат овощи и кухонный инвентарь: красный перец, терка, миска с натертой морковью, нож на доске. В фоне столы и стулья в помещении.",показать процесс приготовления пищи,,,,
"https://sun9-57.userapi.com/s/v1/ig2/Cxy_el7XhQX50MBvSdrPZ4RKyn0JkMvMsdUD1BClKMmVyF5AE7TOCBX4kVqeXUXsGEQSX64__o4Uuacgs2c_VCYE.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Женщина стоит в помещении за длинным столом, накрытым зелёной тканью, на котором расставлены тарелки с едой; она улыбается и показывает жест peace",показать человека на фоне сервировки стола,,,,FALSE
"https://sun9-64.userapi.com/s/v1/if2/RW71c5gDB3uu7GwI4pxwyL9lW8i57PeUou05e3C7pkeiBSFuvn310lJhfoMQY08ioiWBAvI5pNSO-AqHCA99nJhh.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа детей стоит вокруг круглого стола в помещении; на стене висят плакаты и декоративные элементы, пол деревянный, атмосфера учебного или кружкового занятия.",показать группу детей на мероприятии,,,,FALSE
"https://sun9-11.userapi.com/s/v1/ig2/oWbtUUlghBc3Mf_0vW4OZoB13GECi8JKCjyvjxJIbUvLrbvMn0RRh84ZJChNA3lAn4HUj-EyRgiXKLPpBkRL0RJU.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Мальчик в синей футболке стоит в помещении; взрослый мужчина держит его руку, на предплечье мальчика виден ряд кольцевых элементов/брекетов.",показать процесс осмотра/реабилитации руки,,,,
"https://sun9-15.userapi.com/s/v1/ig2/q6SwMte__WUE57VM3HdKlX4i9JjnHKYhRscfKpKh5trggwiMRU7OhDjP4NlChM0mxdZNMCdQp8ba5ruCtTXJ33eA.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Блюдо из жареных кусочков на белой тарелке, украшенной зеленью, на столе с бокалами, свечами и салфетками",показать еду,,,,
"https://sun9-72.userapi.com/s/v1/ig2/WieoAaGP-8XaYeFY1FgbNbSLniVDVLKMt7M_momU6RsQE5m398dv4FJq2Xa72OsLkP8R5tKFoHKd1KmKMNe9Xti-.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Три девушки в помещении у жёлтой стене держат горшки с жёлтыми цветами,показать трёх девушек с цветами на фоне жёлтой стены,,,,
"https://sun9-54.userapi.com/s/v1/ig1/_F5nvPvqHq8LyIp6jDZXNe6rULCeGHXhk61z4xkItdBTkpolcek9EgQx3BN-AY5uV5bYvA1u.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,Три человека стоят в помещении перед декоративной фотостенд-рамкой: взрослый мужчина в полосатом свитере между двумя девочками в костюмах.,сделать групповое фото,,,,TRUE
"https://sun9-57.userapi.com/s/v1/ig1/sw7aQ065adBOIphOF8ToIf1-4m9ze-R7DrKExqTxVKGE7FjP8MKSxIePu--dHUrG8mm6iUBZ.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Три человека: взрослый мужчина между двумя детьми в помещении, на фоне детское оформление и надпись 'Happy'",показать группу людей на мероприятии,,,,
"https://sun9-56.userapi.com/s/v1/ig2/GPuRj_zuaBYVzaWWLrlPccsTpZZjths_XSCTzMWTGNVk7dtU53OhXjC2OMxFLLsRv55PKAnFgAozR3P2Bcs9zHCO.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854,720x961,1080x1441,1280x1708,1388x1852&from=bu&cs=1388x0",уровень 4*. жизнь общины ,феор внутри,Деятельность школы / Контент общины,,"Группа людей сидит за длинным столом в помещении, на столе фрукты, напитки и посуда; видны окна с занавесками на фоне.",задокументировать групповую встречу за столом,,,,
